"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP3853" "WP3853" "ERK pathway in Huntington's disease" "1/143" "15/7782" 0.243046115675065 0.498850996330874 0.42211584743322 "5894" 1
"WP4504" "WP4504" "Cysteine and methionine catabolism" "1/143" "15/7782" 0.243046115675065 0.498850996330874 0.42211584743322 "2729" 1
"WP4582" "WP4582" "Cancer immunotherapy by CTLA4 blockade" "1/143" "15/7782" 0.243046115675065 0.498850996330874 0.42211584743322 "5296" 1
"WP5063" "WP5063" "FOXP3 in COVID-19" "1/143" "15/7782" 0.243046115675065 0.498850996330874 0.42211584743322 "3570" 1
"WP1530" "WP1530" "miRNA regulation of DNA damage response" "3/143" "93/7782" 0.243913332460124 0.498850996330874 0.42211584743322 "317/5893/1021" 3
"WP4747" "WP4747" "Netrin-UNC5B signaling pathway" "2/143" "52/7782" 0.247647233238023 0.502852371327218 0.425501715778483 "5595/5894" 2
"WP4754" "WP4754" "IL-18 signaling pathway" "7/143" "279/7782" 0.252874488111194 0.502852371327218 0.425501715778483 "8809/8837/5595/6641/596/8600/26093" 7
"WP363" "WP363" "Wnt signaling pathway" "2/143" "53/7782" 0.254487675461532 0.502852371327218 0.425501715778483 "6929/1021" 2
"WP2291" "WP2291" "Deregulation of Rab and Rab effector genes in bladder cancer" "1/143" "16/7782" 0.25698256545728 0.502852371327218 0.425501715778483 "94120" 1
"WP2453" "WP2453" "TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)" "1/143" "16/7782" 0.25698256545728 0.502852371327218 0.425501715778483 "5160" 1
"WP4210" "WP4210" "Tryptophan catabolism leading to NAD+ production" "1/143" "16/7782" 0.25698256545728 0.502852371327218 0.425501715778483 "10135" 1
"WP4705" "WP4705" "Pathways of nucleic acid metabolism and innate immune sensing" "1/143" "16/7782" 0.25698256545728 0.502852371327218 0.425501715778483 "6041" 1
"WP4724" "WP4724" "Omega-9 fatty acid synthesis" "1/143" "16/7782" 0.25698256545728 0.502852371327218 0.425501715778483 "2180" 1
"WP107" "WP107" "Translation factors" "2/143" "54/7782" 0.261332474784699 0.505053797100011 0.427364509904342 "8662/27102" 2
"WP3940" "WP3940" "One-carbon metabolism and related pathways" "2/143" "54/7782" 0.261332474784699 0.505053797100011 0.427364509904342 "6648/2729" 2
"WP35" "WP35" "G protein signaling pathways" "3/143" "97/7782" 0.263729261072607 0.505053797100011 0.427364509904342 "2768/5590/8165" 3
"WP3959" "WP3959" "DNA IR-double strand breaks and cellular response via ATM" "2/143" "55/7782" 0.268179179228971 0.505053797100011 0.427364509904342 "317/5893" 2
"WP368" "WP368" "Mitochondrial long chain fatty acid beta-oxidation" "1/143" "17/7782" 0.270664189606083 0.505053797100011 0.427364509904342 "2180" 1
"WP3935" "WP3935" "Leptin-insulin signaling overlap" "1/143" "17/7782" 0.270664189606083 0.505053797100011 0.427364509904342 "8660" 1
"WP4337" "WP4337" "ncRNAs involved in STAT3 signaling in hepatocellular carcinoma" "1/143" "17/7782" 0.270664189606083 0.505053797100011 0.427364509904342 "3570" 1
"WP4462" "WP4462" "Platelet-mediated interactions with vascular and circulating cells" "1/143" "17/7782" 0.270664189606083 0.505053797100011 0.427364509904342 "7099" 1
"WP5027" "WP5027" "nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell" "1/143" "17/7782" 0.270664189606083 0.505053797100011 0.427364509904342 "8662" 1
"WP2806" "WP2806" "Complement system" "3/143" "99/7782" 0.273714743550693 0.50812685725821 0.429964860314449 "1378/2357/22918" 3
"WP3859" "WP3859" "TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition" "1/143" "18/7782" 0.284095615348045 0.517383951455818 0.437797993235368 "5595" 1
"WP4560" "WP4560" "MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement" "1/143" "18/7782" 0.284095615348045 0.517383951455818 0.437797993235368 "5595" 1
"WP5061" "WP5061" "Fatty acid transporters" "1/143" "18/7782" 0.284095615348045 0.517383951455818 0.437797993235368 "2180" 1
"WP4917" "WP4917" "Proximal tubule transport" "2/143" "58/7782" 0.288707500647031 0.517383951455818 0.437797993235368 "762/6575" 2
"WP4536" "WP4536" "Genes related to primary cilium development (based on CRISPR)" "3/143" "103/7782" 0.293798810678313 0.517383951455818 0.437797993235368 "84984/26123/583" 3
"WP3981" "WP3981" "miRNA regulation of prostate cancer signaling pathways" "2/143" "59/7782" 0.295539019152632 0.517383951455818 0.437797993235368 "596/5894" 2
"WP558" "WP558" "Complement and coagulation cascades" "2/143" "59/7782" 0.295539019152632 0.517383951455818 0.437797993235368 "7056/1378" 2
"WP1992" "WP1992" "Genes targeted by miRNAs in adipocytes" "1/143" "19/7782" 0.297281386471851 0.517383951455818 0.437797993235368 "3759" 1
"WP2879" "WP2879" "Farnesoid X receptor pathway" "1/143" "19/7782" 0.297281386471851 0.517383951455818 0.437797993235368 "8660" 1
"WP3287" "WP3287" "Overview of nanoparticle effects" "1/143" "19/7782" 0.297281386471851 0.517383951455818 0.437797993235368 "596" 1
"WP384" "WP384" "Apoptosis modulation by HSP70" "1/143" "19/7782" 0.297281386471851 0.517383951455818 0.437797993235368 "317" 1
"WP5033" "WP5033" "Genes associated with the development of rheumatoid arthritis" "1/143" "19/7782" 0.297281386471851 0.517383951455818 0.437797993235368 "23569" 1
"WP734" "WP734" "Serotonin receptor 4/6/7 and NR3C signaling" "1/143" "19/7782" 0.297281386471851 0.517383951455818 0.437797993235368 "5595" 1
"WP3527" "WP3527" "Pre-implantation embryo" "2/143" "60/7782" 0.302361447959685 0.523707388332087 0.443148735110896 "366/4084" 2
"WP382" "WP382" "MAPK signaling pathway" "6/143" "249/7782" 0.308066669371856 0.524774762923701 0.444051922101765 "7850/5595/2768/6416/785/5894" 6
"WP3865" "WP3865" "Novel intracellular components of RIG-I-like receptor (RLR) pathway" "2/143" "61/7782" 0.309172825461729 0.524774762923701 0.444051922101765 "4793/9755" 2
"WP5072" "WP5072" "Modulators of TCR signaling and T cell activation" "2/143" "61/7782" 0.309172825461729 0.524774762923701 0.444051922101765 "7409/5296" 2
"WP1742" "WP1742" "TP53 network" "1/143" "20/7782" 0.310225964822299 0.524774762923701 0.444051922101765 "596" 1
"WP516" "WP516" "Hypertrophy model" "1/143" "20/7782" 0.310225964822299 0.524774762923701 0.444051922101765 "3475" 1
"WP306" "WP306" "Focal adhesion" "5/143" "202/7782" 0.313752233980751 0.528271203260614 0.447010526748586 "5595/596/7409/5296/5894" 5
"WP3863" "WP3863" "T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection" "2/143" "62/7782" 0.315971264198928 0.529544433518574 0.448087903907837 "5595/5894" 2
"WP5094" "WP5094" "Orexin receptor pathway" "4/143" "155/7782" 0.318094841387222 0.530209843887204 0.448650958334331 "5595/3091/2355/5296" 4
"WP61" "WP61" "Notch signaling pathway" "2/143" "63/7782" 0.322754948828446 0.530209843887204 0.448650958334331 "3091/5296" 2
"WP5066" "WP5066" "FOXA2 pathway" "1/143" "21/7782" 0.322933731767726 0.530209843887204 0.448650958334331 "8660" 1
"WP5090" "WP5090" "Complement system in neuronal development and plasticity" "3/143" "109/7782" 0.324089094733253 0.530209843887204 0.448650958334331 "317/5590/1378" 3
"WP45" "WP45" "G1 to S cell cycle control" "2/143" "64/7782" 0.329522134143518 0.530209843887204 0.448650958334331 "1021/1870" 2
"WP3594" "WP3594" "Circadian rhythm genes" "5/143" "207/7782" 0.331946373288464 0.530209843887204 0.448650958334331 "10135/50865/4783/60675/8945" 5
"WP5055" "WP5055" "Burn wound healing" "3/143" "111/7782" 0.334199752196983 0.530209843887204 0.448650958334331 "596/3579/7099" 3
"WP1584" "WP1584" "Type II diabetes mellitus" "1/143" "22/7782" 0.335408989641353 0.530209843887204 0.448650958334331 "5590" 1
"WP357" "WP357" "Fatty acid biosynthesis" "1/143" "22/7782" 0.335408989641353 0.530209843887204 0.448650958334331 "2180" 1
"WP3645" "WP3645" "NAD+ biosynthetic pathways" "1/143" "22/7782" 0.335408989641353 0.530209843887204 0.448650958334331 "10135" 1
"WP4224" "WP4224" "Purine metabolism and related disorders" "1/143" "22/7782" 0.335408989641353 0.530209843887204 0.448650958334331 "471" 1
"WP4961" "WP4961" "STING pathway in Kawasaki-like disease and COVID-19" "1/143" "22/7782" 0.335408989641353 0.530209843887204 0.448650958334331 "2212" 1
"WP5111" "WP5111" "Familial hyperlipidemia type 4" "1/143" "22/7782" 0.335408989641353 0.530209843887204 0.448650958334331 "84649" 1
"WP455" "WP455" "GPCRs, class A rhodopsin-like" "6/143" "258/7782" 0.337415346072222 0.531062414252801 0.449372383098474 "2358/2850/3577/3274/3579/2357" 6
"WP3998" "WP3998" "Prader-Willi and Angelman syndrome" "2/143" "66/7782" 0.343000365130357 0.531443779140535 0.449695084995335 "5590/1021" 2
"WP100" "WP100" "Glutathione metabolism" "1/143" "23/7782" 0.347655963156983 0.531443779140535 0.449695084995335 "2729" 1
"WP4197" "WP4197" "Immune response to tuberculosis" "1/143" "23/7782" 0.347655963156983 0.531443779140535 0.449695084995335 "3454" 1
"WP4357" "WP4357" "NRF2-ARE regulation" "1/143" "23/7782" 0.347655963156983 0.531443779140535 0.449695084995335 "2729" 1
"WP5103" "WP5103" "Progeria-associated lipodystrophy" "1/143" "23/7782" 0.347655963156983 0.531443779140535 0.449695084995335 "4001" 1
"WP712" "WP712" "Estrogen signaling pathway" "1/143" "23/7782" 0.347655963156983 0.531443779140535 0.449695084995335 "596" 1
"WP4659" "WP4659" "Gastrin signaling pathway" "3/143" "114/7782" 0.349354700786053 0.531443779140535 0.449695084995335 "5595/5296/5894" 3
"WP3942" "WP3942" "PPAR signaling pathway" "2/143" "67/7782" 0.349708253900954 0.531443779140535 0.449695084995335 "2180/51" 2
"WP706" "WP706" "Sudden infant death syndrome (SIDS) susceptibility pathways" "4/143" "164/7782" 0.355822123054585 0.531443779140535 0.449695084995335 "6929/3091/9734/3570" 4
"WP1539" "WP1539" "Angiogenesis" "1/143" "24/7782" 0.359678800799533 0.531443779140535 0.449695084995335 "3091" 1
"WP2509" "WP2509" "Nanoparticle triggered autophagic cell death" "1/143" "24/7782" 0.359678800799533 0.531443779140535 0.449695084995335 "596" 1
"WP3612" "WP3612" "Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling" "1/143" "24/7782" 0.359678800799533 0.531443779140535 0.449695084995335 "2729" 1
"WP4722" "WP4722" "Glycerolipids and glycerophospholipids" "1/143" "24/7782" 0.359678800799533 0.531443779140535 0.449695084995335 "84649" 1
"WP5046" "WP5046" "NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence" "1/143" "24/7782" 0.359678800799533 0.531443779140535 0.449695084995335 "10135" 1
"WP5074" "WP5074" "Kallmann syndrome" "1/143" "24/7782" 0.359678800799533 0.531443779140535 0.449695084995335 "60675" 1
"WP4906" "WP4906" "3q29 copy number variation syndrome" "2/143" "70/7782" 0.369689388457146 0.540065584662971 0.45699065175029 "84984/3091" 2
"WP3668" "WP3668" "Hypothesized pathways in pathogenesis of cardiovascular disease" "1/143" "25/7782" 0.371481576190828 0.540065584662971 0.45699065175029 "5595" 1
"WP4483" "WP4483" "Relationship between inflammation, COX-2 and EGFR" "1/143" "25/7782" 0.371481576190828 0.540065584662971 0.45699065175029 "5595" 1
"WP4925" "WP4925" "Unfolded protein response" "1/143" "25/7782" 0.371481576190828 0.540065584662971 0.45699065175029 "596" 1
"WP2431" "WP2431" "Spinal cord injury" "3/143" "120/7782" 0.379544860368886 0.541682503023651 0.458358849607102 "5595/2212/7099" 3
"WP4787" "WP4787" "Osteoblast differentiation and related diseases" "3/143" "120/7782" 0.379544860368886 0.541682503023651 0.458358849607102 "5595/5590/5296" 3
"WP3584" "WP3584" "MECP2 and associated Rett syndrome" "2/143" "72/7782" 0.382877872464402 0.541682503023651 0.458358849607102 "1052/604" 2
"WP26" "WP26" "S1P receptor signal transduction" "1/143" "26/7782" 0.38306828943109 0.541682503023651 0.458358849607102 "5595" 1
"WP325" "WP325" "Triacylglyceride synthesis" "1/143" "26/7782" 0.38306828943109 0.541682503023651 0.458358849607102 "84649" 1
"WP3658" "WP3658" "Wnt/beta-catenin signaling pathway in leukemia" "1/143" "26/7782" 0.38306828943109 0.541682503023651 0.458358849607102 "6929" 1
"WP698" "WP698" "Glucuronidation" "1/143" "26/7782" 0.38306828943109 0.541682503023651 0.458358849607102 "5236" 1
"WP167" "WP167" "Eicosanoid synthesis" "1/143" "27/7782" 0.394442868416567 0.555596569520612 0.470132601717063 "241" 1
"WP2249" "WP2249" "Metastatic brain tumor" "1/143" "28/7782" 0.405609170133708 0.566912388942757 0.47970777895418 "1021" 1
"WP4300" "WP4300" "Extracellular vesicles in the crosstalk of cardiac cells" "1/143" "28/7782" 0.405609170133708 0.566912388942757 0.47970777895418 "7099" 1
"WP4655" "WP4655" "Cytosolic DNA-sensing pathway" "2/143" "76/7782" 0.408893808410596 0.566912388942757 0.47970777895418 "661/4793" 2
"WP4674" "WP4674" "Head and neck squamous cell carcinoma" "2/143" "76/7782" 0.408893808410596 0.566912388942757 0.47970777895418 "1021/5296" 2
"WP4656" "WP4656" "Joubert syndrome" "2/143" "77/7782" 0.415316277402389 0.566912388942757 0.47970777895418 "26123/583" 2
"WP2643" "WP2643" "Nanoparticle-mediated activation of receptor signaling" "1/143" "29/7782" 0.416570981930313 0.566912388942757 0.47970777895418 "5894" 1
"WP3613" "WP3613" "Photodynamic therapy-induced unfolded protein response" "1/143" "29/7782" 0.416570981930313 0.566912388942757 0.47970777895418 "5611" 1
"WP3869" "WP3869" "Cannabinoid receptor signaling" "1/143" "29/7782" 0.416570981930313 0.566912388942757 0.47970777895418 "5595" 1
"WP4494" "WP4494" "Selective expression of chemokine receptors during T-cell polarization" "1/143" "29/7782" 0.416570981930313 0.566912388942757 0.47970777895418 "8809" 1
"WP4949" "WP4949" "16p11.2 proximal deletion syndrome" "2/143" "78/7782" 0.421704176186418 0.57082727764054 0.483020464650763 "5595/9961" 2
"WP3844" "WP3844" "PI3K-AKT-mTOR signaling pathway and therapeutic opportunities" "1/143" "30/7782" 0.427332022764051 0.57082727764054 0.483020464650763 "5296" 1
"WP3851" "WP3851" "TLR4 signaling and tolerance" "1/143" "30/7782" 0.427332022764051 0.57082727764054 0.483020464650763 "7099" 1
"WP4719" "WP4719" "Eicosanoid metabolism via cyclooxygenases (COX)" "1/143" "30/7782" 0.427332022764051 0.57082727764054 0.483020464650763 "51" 1
"WP4941" "WP4941" "GPR143 in melanocytes and retinal pigment epithelium cells" "1/143" "30/7782" 0.427332022764051 0.57082727764054 0.483020464650763 "2315" 1
"WP2059" "WP2059" "Alzheimer's disease and miRNA effects" "7/143" "340/7782" 0.434600868242486 0.571964126770358 0.483982439343339 "5595/317/29982/4311/8660/5296/5894" 7
"WP241" "WP241" "One-carbon metabolism" "1/143" "31/7782" 0.437895944428749 0.571964126770358 0.483982439343339 "471" 1
"WP3996" "WP3996" "Ethanol effects on histone modifications" "1/143" "31/7782" 0.437895944428749 0.571964126770358 0.483982439343339 "9734" 1
"WP4912" "WP4912" "SARS coronavirus and innate immunity" "1/143" "31/7782" 0.437895944428749 0.571964126770358 0.483982439343339 "3454" 1
"WP5102" "WP5102" "Familial partial lipodystrophy (FPLD)" "1/143" "31/7782" 0.437895944428749 0.571964126770358 0.483982439343339 "4001" 1
"WP5122" "WP5122" "Prostaglandin and leukotriene metabolism in senescence " "1/143" "31/7782" 0.437895944428749 0.571964126770358 0.483982439343339 "241" 1
"WP4803" "WP4803" "Ciliopathies" "4/143" "184/7782" 0.439243169177236 0.571964126770358 0.483982439343339 "84984/57096/26123/583" 4
"WP2525" "WP2525" "Trans-sulfuration and one-carbon metabolism" "1/143" "32/7782" 0.44826633275886 0.575264558922874 0.48677518652677 "2729" 1
"WP3858" "WP3858" "Toll-like receptor signaling related to MyD88" "1/143" "32/7782" 0.44826633275886 0.575264558922874 0.48677518652677 "7099" 1
"WP3893" "WP3893" "Development and heterogeneity of the ILC family" "1/143" "32/7782" 0.44826633275886 0.575264558922874 0.48677518652677 "4783" 1
"WP5113" "WP5113" "Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway" "1/143" "32/7782" 0.44826633275886 0.575264558922874 0.48677518652677 "2729" 1
"WP4016" "WP4016" "DNA IR-damage and cellular response via ATR" "2/143" "83/7782" 0.45309510737176 0.575264558922874 0.48677518652677 "5893/604" 2
"WP2363" "WP2363" "Gastric cancer network 2" "1/143" "33/7782" 0.458446708812471 0.575264558922874 0.48677518652677 "3930" 1
"WP2817" "WP2817" "Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)" "1/143" "33/7782" 0.458446708812471 0.575264558922874 0.48677518652677 "8600" 1
"WP4481" "WP4481" "Resistin as a regulator of inflammation" "1/143" "33/7782" 0.458446708812471 0.575264558922874 0.48677518652677 "5595" 1
"WP4880" "WP4880" "Host-pathogen interaction of human coronaviruses - interferon induction" "1/143" "33/7782" 0.458446708812471 0.575264558922874 0.48677518652677 "3454" 1
"WP58" "WP58" "Monoamine GPCRs" "1/143" "33/7782" 0.458446708812471 0.575264558922874 0.48677518652677 "3274" 1
"WP2371" "WP2371" "Parkinson's disease pathway" "2/143" "84/7782" 0.459258169968814 0.575264558922874 0.48677518652677 "7327/317" 2
"WP143" "WP143" "Fatty acid beta-oxidation" "1/143" "34/7782" 0.46844053003325 0.576787319292641 0.488063710131313 "2180" 1
"WP2197" "WP2197" "Endothelin pathways" "1/143" "34/7782" 0.46844053003325 0.576787319292641 0.488063710131313 "5894" 1
"WP400" "WP400" "p38 MAPK signaling pathway" "1/143" "34/7782" 0.46844053003325 0.576787319292641 0.488063710131313 "6416" 1
"WP4875" "WP4875" "Disruption of postsynaptic signaling by CNV" "1/143" "34/7782" 0.46844053003325 0.576787319292641 0.488063710131313 "5595" 1
"WP722" "WP722" "Serotonin HTR1 group and FOS pathway" "1/143" "34/7782" 0.46844053003325 0.576787319292641 0.488063710131313 "5595" 1
"WP299" "WP299" "Nuclear receptors in lipid metabolism and toxicity" "1/143" "35/7782" 0.478251191391696 0.582918960551495 0.493252159117433 "9619" 1
"WP3617" "WP3617" "Photodynamic therapy-induced NF-kB survival signaling" "1/143" "35/7782" 0.478251191391696 0.582918960551495 0.493252159117433 "8837" 1
"WP4496" "WP4496" "Signal transduction through IL1R" "1/143" "35/7782" 0.478251191391696 0.582918960551495 0.493252159117433 "3556" 1
"WP4558" "WP4558" "Overview of interferons-mediated signaling pathway" "1/143" "37/7782" 0.497336308743298 0.604146791157966 0.511214644451783 "3454" 1
"WP2884" "WP2884" "NRF2 pathway" "3/143" "146/7782" 0.505289170321028 0.611754781458904 0.517652344880898 "7039/6515/2729" 3
"WP15" "WP15" "Selenium micronutrient network" "2/143" "92/7782" 0.507075482945613 0.611871082754373 0.517750756270784 "6648/241" 2
"WP117" "WP117" "GPCRs, other" "2/143" "94/7782" 0.518598702001578 0.623696777822496 0.527757378151632 "3577/3579" 2
"WP4559" "WP4559" "Interactions between immune cells and microRNAs in tumor microenvironment" "1/143" "40/7782" 0.524671690665753 0.626835485217831 0.530413277692319 "7099" 1
"WP4829" "WP4829" "mBDNF and proBDNF regulation of GABA neurotransmission" "1/143" "40/7782" 0.524671690665753 0.626835485217831 0.530413277692319 "5296" 1
"WP4148" "WP4148" "Splicing factor NOVA regulated synaptic proteins" "1/143" "42/7782" 0.542069911666657 0.645491144813584 0.54619925309902 "5590" 1
"WP4673" "WP4673" "Male infertility" "3/143" "155/7782" 0.545797417014377 0.647798901505589 0.54815202191953 "6648/596/9101" 3
"WP405" "WP405" "Eukaryotic transcription initiation" "1/143" "43/7782" 0.550530377122944 0.651281034374202 0.551098519926993 "661" 1
"WP4136" "WP4136" "Fibrin complement receptor 3 signaling pathway" "1/143" "44/7782" 0.558835604680952 0.652575770627434 0.552194094947901 "7099" 1
"WP4249" "WP4249" "Hedgehog signaling pathway" "1/143" "44/7782" 0.558835604680952 0.652575770627434 0.552194094947901 "596" 1
"WP4290" "WP4290" "Metabolic reprogramming in colon cancer" "1/143" "44/7782" 0.558835604680952 0.652575770627434 0.552194094947901 "5160" 1
"WP4753" "WP4753" "Nucleotide excision repair" "1/143" "44/7782" 0.558835604680952 0.652575770627434 0.552194094947901 "8451" 1
"WP4758" "WP4758" "Nephrotic syndrome" "1/143" "45/7782" 0.566988423048827 0.658402937922659 0.557124905308211 "51004" 1
"WP4396" "WP4396" "Nonalcoholic fatty liver disease" "3/143" "160/7782" 0.567463305612899 0.658402937922659 0.557124905308211 "8660/5296/3570" 3
"WP185" "WP185" "Integrin-mediated cell adhesion" "2/143" "104/7782" 0.573493471337607 0.66078400866464 0.559139710733965 "5296/5894" 2
"WP4258" "WP4258" "lncRNA in canonical Wnt signaling and colorectal cancer" "2/143" "104/7782" 0.573493471337607 0.66078400866464 0.559139710733965 "6929/1021" 2
"WP1971" "WP1971" "Integrated cancer pathway" "1/143" "46/7782" 0.574991609749618 0.66078400866464 0.559139710733965 "596" 1
"WP5087" "WP5087" "Malignant pleural mesothelioma" "8/143" "447/7782" 0.582873007812265 0.666807547890112 0.564236686350749 "7039/5595/596/3091/4170/6416/8945/5894" 8
"WP4932" "WP4932" "7q11.23 copy number variation syndrome" "2/143" "106/7782" 0.583917106854048 0.666807547890112 0.564236686350749 "5595/7462" 2
"WP5115" "WP5115" "Network map of SARS-CoV-2 signaling pathway" "4/143" "222/7782" 0.58677607952622 0.66796522260532 0.565216283158326 "7850/3577/3091/3579" 4
"WP399" "WP399" "Wnt signaling pathway and pluripotency" "2/143" "107/7782" 0.589058755155008 0.668070940969511 0.565305739523488 "5590/6416" 2
"WP4008" "WP4008" "NO/cGMP/PKG mediated neuroprotection" "1/143" "48/7782" 0.590559947818352 0.668070940969511 0.565305739523488 "596" 1
"WP4321" "WP4321" "Thermogenesis" "2/143" "108/7782" 0.594153559503897 0.670042331901591 0.566973883638741 "2180/6602" 2
"WP1533" "WP1533" "Vitamin B12 metabolism" "1/143" "53/7782" 0.627047210452766 0.704941273863047 0.59650453822084 "6648" 1
"WP2864" "WP2864" "Apoptosis-related network due to altered Notch3 in ovarian cancer" "1/143" "54/7782" 0.633947488484239 0.710492231675834 0.601201626687025 "2729" 1
"WP2272" "WP2272" "Pathogenic Escherichia coli infection" "1/143" "55/7782" 0.64072097569267 0.713664594463835 0.603886004620459 "7099" 1
"WP5144" "WP5144" "NRP1-triggered signaling pathways in pancreatic cancer " "1/143" "55/7782" 0.64072097569267 0.713664594463835 0.603886004620459 "5595" 1
"WP3931" "WP3931" "Embryonic stem cell pluripotency pathways" "2/143" "119/7782" 0.647108314279478 0.716660351163287 0.606420942682514 "5296/5894" 2
"WP5097" "WP5097" "CCL18 signaling pathway" "1/143" "56/7782" 0.647369985719322 0.716660351163287 0.606420942682514 "3091" 1
"WP4946" "WP4946" "DNA repair pathways, full network" "2/143" "121/7782" 0.656132214709729 0.724145919893055 0.612755052890023 "5893/8451" 2
"WP560" "WP560" "TGF-beta receptor signaling" "1/143" "58/7782" 0.660303619923519 0.724631023371005 0.613165535914401 "5595" 1
"WP179" "WP179" "Cell cycle" "2/143" "122/7782" 0.660575242299535 0.724631023371005 0.613165535914401 "1021/1870" 2
"WP4223" "WP4223" "Ras signaling" "3/143" "186/7782" 0.66948175215611 0.73218246006197 0.619555382023941 "5595/5296/5894" 3
"WP4879" "WP4879" "Overlap between signal transduction pathways contributing to LMNA laminopathies" "1/143" "60/7782" 0.672766075218714 0.733558190449321 0.620719492354616 "1052" 1
"WP4816" "WP4816" "TGF-beta receptor signaling in skeletal dysplasias" "1/143" "62/7782" 0.684774400395249 0.744053748268921 0.629600583734388 "5595" 1
"WP2849" "WP2849" "Hematopoietic stem cell differentiation" "1/143" "63/7782" 0.690613423807617 0.744053748268921 0.629600583734388 "7409" 1
"WP3624" "WP3624" "Lung fibrosis" "1/143" "63/7782" 0.690613423807617 0.744053748268921 0.629600583734388 "7039" 1
"WP43" "WP43" "Oxidation by cytochrome P450" "1/143" "63/7782" 0.690613423807617 0.744053748268921 0.629600583734388 "340665" 1
"WP4329" "WP4329" "miRNAs involvement in the immune response in sepsis" "1/143" "64/7782" 0.696345031580063 0.748002674872353 0.632942071497106 "7099" 1
"WP474" "WP474" "Endochondral ossification" "1/143" "65/7782" 0.701971186086937 0.749597549744753 0.634291616678462 "51719" 1
"WP4808" "WP4808" "Endochondral ossification with skeletal dysplasias" "1/143" "65/7782" 0.701971186086937 0.749597549744753 0.634291616678462 "51719" 1
"WP411" "WP411" "mRNA processing" "2/143" "133/7782" 0.70647085852277 0.751063814383573 0.635532334939284 "6732/6627" 2
"WP3651" "WP3651" "Pathways affected in adenoid cystic carcinoma" "1/143" "66/7782" 0.707493814101653 0.751063814383573 0.635532334939284 "5894" 1
"WP3303" "WP3303" "RAC1/PAK1/p38/MMP2 pathway" "1/143" "69/7782" 0.723459286300908 0.765766846903301 0.647973691331377 "5595" 1
"WP2359" "WP2359" "Parkin-ubiquitin proteasomal system pathway" "1/143" "70/7782" 0.728586386269658 0.768945398920164 0.650663306443058 "7327" 1
"WP4963" "WP4963" "p53 transcriptional gene network" "1/143" "72/7782" 0.7385590986795 0.77720463291273 0.657652073793557 "317" 1
"WP176" "WP176" "Folate metabolism" "1/143" "73/7782" 0.743408132257818 0.7777853869287 0.658143494028065 "6648" 1
"WP1982" "WP1982" "Sterol regulatory element-binding proteins (SREBP) signaling" "1/143" "73/7782" 0.743408132257818 0.7777853869287 0.658143494028065 "3837" 1
"WP2858" "WP2858" "Ectoderm differentiation" "2/143" "144/7782" 0.747116522146844 0.779412625409676 0.659520424525198 "6929/5236" 2
"WP2118" "WP2118" "Arrhythmogenic right ventricular cardiomyopathy" "1/143" "76/7782" 0.757425822852525 0.785639392185141 0.66478936646082 "785" 1
"WP5114" "WP5114" "Nucleotide excision repair in xeroderma pigmentosum " "1/143" "76/7782" 0.757425822852525 0.785639392185141 0.66478936646082 "8451" 1
"WP536" "WP536" "Calcium regulation in cardiac cells" "2/143" "152/7782" 0.773583272080511 0.800106127123271 0.677030773459936 "5590/5997" 2
"WP289" "WP289" "Myometrial relaxation and contraction pathways" "2/143" "158/7782" 0.791828862837644 0.816644012385262 0.691024738598753 "5590/5997" 2
"WP4022" "WP4022" "Pyrimidine metabolism" "1/143" "87/7782" 0.802620539507682 0.82542225938006 0.698452682406506 "661" 1
"WP2840" "WP2840" "Hair follicle development: cytodifferentiation - part 3 of 3" "1/143" "89/7782" 0.809888843854896 0.830537567919185 0.702781134819665 "6929" 1
"WP2328" "WP2328" "Allograft rejection" "1/143" "90/7782" 0.813422692201282 0.831805125923345 0.703853712252671 "5590" 1
"WP138" "WP138" "Androgen receptor signaling pathway" "1/143" "91/7782" 0.816891303097696 0.832999018933426 0.70486395611988 "5296" 1
"WP4746" "WP4746" "Thyroid hormones production and peripheral downstream signaling effects" "1/143" "95/7782" 0.830136968046319 0.844128040541481 0.714281069489884 "5894" 1
"WP4540" "WP4540" "Hippo signaling regulation pathways" "1/143" "99/7782" 0.84243068798176 0.854229437113157 0.722828630997176 "5590" 1
"WP2064" "WP2064" "Neural crest differentiation" "1/143" "102/7782" 0.851067335300104 0.860576467538094 0.728199337172391 "9734" 1
"WP111" "WP111" "Electron transport chain: OXPHOS system in mitochondria" "1/143" "106/7782" 0.861855785432681 0.869057922915406 0.735376142972908 "6341" 1
"WP4541" "WP4541" "Hippo-Merlin signaling dysregulation" "1/143" "123/7782" 0.899689257577787 0.902181471587698 0.763404501983193 "8451" 1
"WP4549" "WP4549" "Fragile X syndrome" "1/143" "123/7782" 0.899689257577787 0.902181471587698 0.763404501983193 "5894" 1
