"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP4719" "WP4719" "Eicosanoid metabolism via cyclooxygenases (COX)" "2/242" "30/7782" 0.239087791446659 0.61102554896276 0.546556087779885 "8529/51" 2
"WP399" "WP399" "Wnt signaling pathway and pluripotency" "5/242" "107/7782" 0.239533489851599 0.61102554896276 0.546556087779885 "5524/5590/6416/11211/8325" 5
"WP2018" "WP2018" "RANKL/RANK signaling pathway" "3/242" "55/7782" 0.243961746647286 0.618617286141333 0.553346818836577 "5595/8600/5296" 3
"WP3996" "WP3996" "Ethanol effects on histone modifications" "2/242" "31/7782" 0.250714707941275 0.620956195249903 0.555438949049826 "9734/8854" 2
"WP4752" "WP4752" "Base excision repair" "2/242" "31/7782" 0.250714707941275 0.620956195249903 0.555438949049826 "27343/5425" 2
"WP4868" "WP4868" "Type I interferon induction and signaling during SARS-CoV-2 infection" "2/242" "31/7782" 0.250714707941275 0.620956195249903 0.555438949049826 "3454/7099" 2
"WP5122" "WP5122" "Prostaglandin and leukotriene metabolism in senescence " "2/242" "31/7782" 0.250714707941275 0.620956195249903 0.555438949049826 "241/1026" 2
"WP3893" "WP3893" "Development and heterogeneity of the ILC family" "2/242" "32/7782" 0.262357174992937 0.642322738775812 0.574551103130329 "4783/7124" 2
"WP5113" "WP5113" "Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway" "2/242" "32/7782" 0.262357174992937 0.642322738775812 0.574551103130329 "2729/7124" 2
"WP4518" "WP4518" "Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases" "1/242" "10/7782" 0.271011756233617 0.652096606604738 0.583293727677082 "2729" 1
"WP5050" "WP5050" "TCA cycle in senescence" "1/242" "10/7782" 0.271011756233617 0.652096606604738 0.583293727677082 "5160" 1
"WP4149" "WP4149" "White fat cell differentiation" "2/242" "33/7782" 0.274003034230629 0.652096606604738 0.583293727677082 "1052/7090" 2
"WP4204" "WP4204" "Tumor suppressor activity of SMARCB1" "2/242" "33/7782" 0.274003034230629 0.652096606604738 0.583293727677082 "1021/6602" 2
"WP4481" "WP4481" "Resistin as a regulator of inflammation" "2/242" "33/7782" 0.274003034230629 0.652096606604738 0.583293727677082 "5595/7124" 2
"WP3981" "WP3981" "miRNA regulation of prostate cancer signaling pathways" "3/242" "59/7782" 0.277763577803643 0.657373800801956 0.588014123771455 "596/1026/5894" 3
"WP4659" "WP4659" "Gastrin signaling pathway" "5/242" "114/7782" 0.281008143492557 0.661378282474195 0.591596091563278 "598/5595/1026/5296/5894" 5
"WP313" "WP313" "Hepatocyte growth factor receptor signaling" "2/242" "34/7782" 0.285640862424277 0.664588177029343 0.594467309326964 "5595/5894" 2
"WP3982" "WP3982" "miRNA regulation of p53 pathway in prostate cancer" "2/242" "34/7782" 0.285640862424277 0.664588177029343 0.594467309326964 "317/143686" 2
"WP710" "WP710" "DNA damage response (only ATM dependent)" "5/242" "115/7782" 0.287052170360092 0.664588177029343 0.594467309326964 "6648/596/1026/604/5296" 5
"WP438" "WP438" "Non-homologous end joining" "1/242" "11/7782" 0.293710566706014 0.666488071157534 0.596166745142148 "27343" 1
"WP5104" "WP5104" "Acquired partial lipodystrophy / Barraquer-Simons syndrome" "1/242" "11/7782" 0.293710566706014 0.666488071157534 0.596166745142148 "4001" 1
"WP3865" "WP3865" "Novel intracellular components of RIG-I-like receptor (RLR) pathway" "3/242" "61/7782" 0.294841135386254 0.666488071157534 0.596166745142148 "7124/4793/9755" 3
"WP5072" "WP5072" "Modulators of TCR signaling and T cell activation" "3/242" "61/7782" 0.294841135386254 0.666488071157534 0.596166745142148 "7409/5296/6923" 3
"WP3617" "WP3617" "Photodynamic therapy-induced NF-kB survival signaling" "2/242" "35/7782" 0.297259937840215 0.666488071157534 0.596166745142148 "8837/7124" 2
"WP5117" "WP5117" "Cohesin complex - Cornelia de Lange syndrome" "2/242" "35/7782" 0.297259937840215 0.666488071157534 0.596166745142148 "5524/5526" 2
"WP2884" "WP2884" "NRF2 pathway" "6/242" "146/7782" 0.301866555670181 0.667766045191251 0.597309879810311 "6535/7039/6515/2729/645/6513" 6
"WP3863" "WP3863" "T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection" "3/242" "62/7782" 0.303406621410823 0.667766045191251 0.597309879810311 "5595/7124/5894" 3
"WP3925" "WP3925" "Amino acid metabolism" "4/242" "91/7782" 0.313818842580032 0.667766045191251 0.597309879810311 "3034/4953/5160/10056" 4
"WP2007" "WP2007" "Iron metabolism in placenta" "1/242" "12/7782" 0.315705424878339 0.667766045191251 0.597309879810311 "4891" 1
"WP2290" "WP2290" "RalA downstream regulated genes" "1/242" "12/7782" 0.315705424878339 0.667766045191251 0.597309879810311 "8531" 1
"WP2513" "WP2513" "Nanoparticle triggered regulated necrosis" "1/242" "12/7782" 0.315705424878339 0.667766045191251 0.597309879810311 "7124" 1
"WP3849" "WP3849" "MAPK and NFkB signaling pathways inhibited by Yersinia YopJ" "1/242" "12/7782" 0.315705424878339 0.667766045191251 0.597309879810311 "5894" 1
"WP4495" "WP4495" "IL-10 anti-inflammatory signaling pathway " "1/242" "12/7782" 0.315705424878339 0.667766045191251 0.597309879810311 "645" 1
"WP4629" "WP4629" "Aerobic glycolysis" "1/242" "12/7782" 0.315705424878339 0.667766045191251 0.597309879810311 "6513" 1
"WP3414" "WP3414" "Initiation of transcription and translation elongation at the HIV-1 LTR" "2/242" "37/7782" 0.32040225854113 0.667766045191251 0.597309879810311 "9734/51497" 2
"WP3995" "WP3995" "Prion disease pathway" "2/242" "37/7782" 0.32040225854113 0.667766045191251 0.597309879810311 "5595/596" 2
"WP15" "WP15" "Selenium micronutrient network" "4/242" "92/7782" 0.32090540209483 0.667766045191251 0.597309879810311 "6648/241/7124/10587" 4
"WP4946" "WP4946" "DNA repair pathways, full network" "5/242" "121/7782" 0.323762091913599 0.667766045191251 0.597309879810311 "27343/5886/5893/8451/5425" 5
"WP1530" "WP1530" "miRNA regulation of DNA damage response" "4/242" "93/7782" 0.328004117511602 0.667766045191251 0.597309879810311 "317/5893/1026/1021" 4
"WP51" "WP51" "Regulation of actin cytoskeleton" "6/242" "151/7782" 0.329370456740633 0.667766045191251 0.597309879810311 "5595/2768/7409/8826/5296/5894" 6
"WP179" "WP179" "Cell cycle" "5/242" "122/7782" 0.329938033266081 0.667766045191251 0.597309879810311 "1874/1026/1021/1870/7027" 5
"WP1434" "WP1434" "Osteopontin signaling" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "5595" 1
"WP2881" "WP2881" "Estrogen receptor pathway" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "51" 1
"WP3301" "WP3301" "MFAP5-mediated ovarian cancer cell motility and invasiveness" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "5595" 1
"WP4211" "WP4211" "Transcriptional cascade regulating adipogenesis" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "1052" 1
"WP4259" "WP4259" "Disorders of folate metabolism and transport" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "471" 1
"WP4389" "WP4389" "Bile acids synthesis and enterohepatic circulation " "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "5595" 1
"WP4788" "WP4788" "Autosomal recessive osteopetrosis pathways" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "8600" 1
"WP4919" "WP4919" "Neuroinflammation" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "7099" 1
"WP4947" "WP4947" "Nitric oxide metabolism in cystic fibrosis" "1/242" "13/7782" 0.337018074450983 0.667766045191251 0.597309879810311 "10498" 1
"WP4673" "WP4673" "Male infertility" "6/242" "155/7782" 0.35160641323917 0.684646169294207 0.612408977723012 "343171/6648/143689/596/7124/9101" 6
"WP4829" "WP4829" "mBDNF and proBDNF regulation of GABA neurotransmission" "2/242" "40/7782" 0.354743909178764 0.684646169294207 0.612408977723012 "160/5296" 2
"WP4844" "WP4844" "Influence of laminopathies on Wnt signaling" "2/242" "40/7782" 0.354743909178764 0.684646169294207 0.612408977723012 "1052/1021" 2
"WP4871" "WP4871" "Kisspeptin/kisspeptin receptor system in the ovary" "2/242" "40/7782" 0.354743909178764 0.684646169294207 0.612408977723012 "5595/5894" 2
"WP35" "WP35" "G protein signaling pathways" "4/242" "97/7782" 0.356469522342009 0.684646169294207 0.612408977723012 "2768/5590/9495/8165" 4
"WP322" "WP322" "Osteoblast signaling" "1/242" "14/7782" 0.357669590216572 0.684646169294207 0.612408977723012 "8600" 1
"WP5037" "WP5037" "Riboflavin and CoQ disorders" "1/242" "14/7782" 0.357669590216572 0.684646169294207 0.612408977723012 "51004" 1
"WP4698" "WP4698" "Vitamin D-sensitive calcium signaling in depression" "2/242" "41/7782" 0.366060690079318 0.684646169294207 0.612408977723012 "596/2729" 2
"WP524" "WP524" "G13 signaling pathway" "2/242" "41/7782" 0.366060690079318 0.684646169294207 0.612408977723012 "8826/5296" 2
"WP2059" "WP2059" "Alzheimer's disease and miRNA effects" "12/242" "340/7782" 0.367839084566971 0.684646169294207 0.612408977723012 "147700/5595/317/29982/4311/6622/8660/7124/5296/11211/5894/8325" 12
"WP382" "WP382" "MAPK signaling pathway" "9/242" "249/7782" 0.370406242931314 0.684646169294207 0.612408977723012 "7850/51295/5595/2768/3727/7124/6416/785/5894" 9
"WP2359" "WP2359" "Parkin-ubiquitin proteasomal system pathway" "3/242" "70/7782" 0.371978187878171 0.684646169294207 0.612408977723012 "6478/7327/6622" 3
"WP2636" "WP2636" "Common pathways underlying drug addiction" "2/242" "42/7782" 0.377300756333476 0.684646169294207 0.612408977723012 "5595/5894" 2
"WP3" "WP3" "Transcriptional activation by NRF2 in response to phytochemicals" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "2729" 1
"WP3853" "WP3853" "ERK pathway in Huntington's disease" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "5894" 1
"WP3933" "WP3933" "Kennedy pathway from sphingolipids" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "1119" 1
"WP4504" "WP4504" "Cysteine and methionine catabolism" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "2729" 1
"WP4582" "WP4582" "Cancer immunotherapy by CTLA4 blockade" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "5296" 1
"WP4891" "WP4891" "COVID-19 adverse outcome pathway" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "7124" 1
"WP5063" "WP5063" "FOXP3 in COVID-19" "1/242" "15/7782" 0.377680398554316 0.684646169294207 0.612408977723012 "3570" 1
"WP4963" "WP4963" "p53 transcriptional gene network" "3/242" "72/7782" 0.388985381733908 0.692550800058086 0.619479588883191 "317/1026/6513" 3
"WP4217" "WP4217" "Ebola virus infection in host" "5/242" "132/7782" 0.392070539487337 0.692550800058086 0.619479588883191 "5595/8826/5296/857/7099" 5
"WP2291" "WP2291" "Deregulation of Rab and Rab effector genes in bladder cancer" "1/242" "16/7782" 0.397070297298986 0.692550800058086 0.619479588883191 "94120" 1
"WP2453" "WP2453" "TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)" "1/242" "16/7782" 0.397070297298986 0.692550800058086 0.619479588883191 "5160" 1
"WP4210" "WP4210" "Tryptophan catabolism leading to NAD+ production" "1/242" "16/7782" 0.397070297298986 0.692550800058086 0.619479588883191 "10135" 1
"WP4705" "WP4705" "Pathways of nucleic acid metabolism and innate immune sensing" "1/242" "16/7782" 0.397070297298986 0.692550800058086 0.619479588883191 "6041" 1
"WP4724" "WP4724" "Omega-9 fatty acid synthesis" "1/242" "16/7782" 0.397070297298986 0.692550800058086 0.619479588883191 "2180" 1
"WP4536" "WP4536" "Genes related to primary cilium development (based on CRISPR)" "4/242" "103/7782" 0.399114372489344 0.692550800058086 0.619479588883191 "84984/26123/583/28981" 4
"WP4136" "WP4136" "Fibrin complement receptor 3 signaling pathway" "2/242" "44/7782" 0.399526530110995 0.692550800058086 0.619479588883191 "7124/7099" 2
"WP4577" "WP4577" "Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway" "2/242" "44/7782" 0.399526530110995 0.692550800058086 0.619479588883191 "6794/84335" 2
"WP706" "WP706" "Sudden infant death syndrome (SIDS) susceptibility pathways" "6/242" "164/7782" 0.401965656503923 0.692550800058086 0.619479588883191 "6929/4602/3091/9734/7124/3570" 6
"WP185" "WP185" "Integrin-mediated cell adhesion" "4/242" "104/7782" 0.406186648692209 0.692550800058086 0.619479588883191 "7145/5296/857/5894" 4
"WP4258" "WP4258" "lncRNA in canonical Wnt signaling and colorectal cancer" "4/242" "104/7782" 0.406186648692209 0.692550800058086 0.619479588883191 "6929/1021/11211/8325" 4
"WP1946" "WP1946" "Cori cycle" "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "6513" 1
"WP368" "WP368" "Mitochondrial long chain fatty acid beta-oxidation" "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "2180" 1
"WP3935" "WP3935" "Leptin-insulin signaling overlap" "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "8660" 1
"WP4337" "WP4337" "ncRNAs involved in STAT3 signaling in hepatocellular carcinoma" "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "3570" 1
"WP4462" "WP4462" "Platelet-mediated interactions with vascular and circulating cells" "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "7099" 1
"WP4493" "WP4493" "Cells and molecules involved in local acute inflammatory response " "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "7124" 1
"WP5027" "WP5027" "nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell" "1/242" "17/7782" 0.41585847500355 0.692550800058086 0.619479588883191 "8662" 1
"WP111" "WP111" "Electron transport chain: OXPHOS system in mitochondria" "4/242" "106/7782" 0.420282211324926 0.692550800058086 0.619479588883191 "6341/516/4728/7351" 4
"WP1971" "WP1971" "Integrated cancer pathway" "2/242" "46/7782" 0.421377213146756 0.692550800058086 0.619479588883191 "596/1026" 2
"WP4535" "WP4535" "Envelope proteins and their potential roles in EDMD physiopathology" "2/242" "46/7782" 0.421377213146756 0.692550800058086 0.619479588883191 "5595/3930" 2
"WP5114" "WP5114" "Nucleotide excision repair in xeroderma pigmentosum " "3/242" "76/7782" 0.422637151481747 0.692550800058086 0.619479588883191 "5886/8451/5425" 3
"WP4656" "WP4656" "Joubert syndrome" "3/242" "77/7782" 0.430956554184961 0.692550800058086 0.619479588883191 "26123/583/51524" 3
"WP2203" "WP2203" "Thymic stromal lymphopoietin (TSLP) signaling pathway" "2/242" "47/7782" 0.432149958579083 0.692550800058086 0.619479588883191 "1154/5595" 2
"WP2813" "WP2813" "Mammary gland development pathway - Embryonic development (Stage 1 of 4)" "1/242" "18/7782" 0.434063529613871 0.692550800058086 0.619479588883191 "7124" 1
"WP3664" "WP3664" "Regulation of Wnt / B-catenin signaling by small molecule compounds" "1/242" "18/7782" 0.434063529613871 0.692550800058086 0.619479588883191 "8325" 1
"WP3859" "WP3859" "TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition" "1/242" "18/7782" 0.434063529613871 0.692550800058086 0.619479588883191 "5595" 1
"WP4560" "WP4560" "MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement" "1/242" "18/7782" 0.434063529613871 0.692550800058086 0.619479588883191 "5595" 1
"WP5052" "WP5052" "Nephrogenesis" "1/242" "18/7782" 0.434063529613871 0.692550800058086 0.619479588883191 "8854" 1
"WP5061" "WP5061" "Fatty acid transporters" "1/242" "18/7782" 0.434063529613871 0.692550800058086 0.619479588883191 "2180" 1
"WP4008" "WP4008" "NO/cGMP/PKG mediated neuroprotection" "2/242" "48/7782" 0.442815373181592 0.7038781678185 0.629611803188281 "596/7124" 2
"WP2879" "WP2879" "Farnesoid X receptor pathway" "1/242" "19/7782" 0.451703486573356 0.70744737235386 0.632804420044718 "8660" 1
"WP384" "WP384" "Apoptosis modulation by HSP70" "1/242" "19/7782" 0.451703486573356 0.70744737235386 0.632804420044718 "317" 1
"WP5033" "WP5033" "Genes associated with the development of rheumatoid arthritis" "1/242" "19/7782" 0.451703486573356 0.70744737235386 0.632804420044718 "23569" 1
"WP734" "WP734" "Serotonin receptor 4/6/7 and NR3C signaling" "1/242" "19/7782" 0.451703486573356 0.70744737235386 0.632804420044718 "5595" 1
"WP5055" "WP5055" "Burn wound healing" "4/242" "111/7782" 0.455146391776764 0.710228435519786 0.6352920525282 "596/7124/3579/7099" 4
"WP3594" "WP3594" "Circadian rhythm genes" "7/242" "207/7782" 0.465523332586158 0.721813963257364 0.645655188285559 "10135/50865/3727/4783/9956/60675/8945" 7
"WP2380" "WP2380" "Brain-derived neurotrophic factor (BDNF) signaling pathway" "5/242" "144/7782" 0.4659597180652 0.721813963257364 0.645655188285559 "5595/8660/3738/5296/5894" 5
"WP4142" "WP4142" "Metabolism of spingolipids in ER and Golgi apparatus" "1/242" "20/7782" 0.468795816374883 0.723576151361232 0.647231447474094 "57452" 1
"WP4539" "WP4539" "Synaptic signaling pathways associated with autism spectrum disorder" "2/242" "51/7782" 0.474131745986723 0.726411635066905 0.649767758572325 "5595/5296" 2
"WP2267" "WP2267" "Synaptic vesicle pathway" "2/242" "52/7782" 0.484333558817912 0.726411635066905 0.649767758572325 "160/6855" 2
"WP3640" "WP3640" "Imatinib and chronic myeloid leukemia" "1/242" "21/7782" 0.485357451576799 0.726411635066905 0.649767758572325 "4066" 1
"WP3670" "WP3670" "Interactions between LOXL4 and oxidative stress pathway" "1/242" "21/7782" 0.485357451576799 0.726411635066905 0.649767758572325 "51295" 1
"WP497" "WP497" "Urea cycle and metabolism of amino groups" "1/242" "21/7782" 0.485357451576799 0.726411635066905 0.649767758572325 "4953" 1
"WP4970" "WP4970" "Galanin receptor pathway" "1/242" "21/7782" 0.485357451576799 0.726411635066905 0.649767758572325 "1026" 1
"WP5066" "WP5066" "FOXA2 pathway" "1/242" "21/7782" 0.485357451576799 0.726411635066905 0.649767758572325 "8660" 1
"WP2371" "WP2371" "Parkinson's disease pathway" "3/242" "84/7782" 0.487847014263741 0.726411635066905 0.649767758572325 "7327/317/6622" 3
"WP1533" "WP1533" "Vitamin B12 metabolism" "2/242" "53/7782" 0.494412452005876 0.726411635066905 0.649767758572325 "6648/7124" 2
"WP363" "WP363" "Wnt signaling pathway" "2/242" "53/7782" 0.494412452005876 0.726411635066905 0.649767758572325 "6929/1021" 2
"WP357" "WP357" "Fatty acid biosynthesis" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "2180" 1
"WP3580" "WP3580" "Methionine de novo and salvage pathway" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "4953" 1
"WP3645" "WP3645" "NAD+ biosynthetic pathways" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "10135" 1
"WP4482" "WP4482" "Vitamin D in inflammatory diseases" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "7124" 1
"WP4790" "WP4790" "FGF23 signaling in hypophosphatemic rickets and related disorders" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "1026" 1
"WP4961" "WP4961" "STING pathway in Kawasaki-like disease and COVID-19" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "2212" 1
"WP5111" "WP5111" "Familial hyperlipidemia type 4" "1/242" "22/7782" 0.501404803299311 0.726411635066905 0.649767758572325 "84649" 1
"WP107" "WP107" "Translation factors" "2/242" "54/7782" 0.50436618282857 0.726411635066905 0.649767758572325 "8662/27102" 2
"WP4022" "WP4022" "Pyrimidine metabolism" "3/242" "87/7782" 0.51138545304772 0.726411635066905 0.649767758572325 "661/5425/1635" 3
"WP4803" "WP4803" "Ciliopathies" "6/242" "184/7782" 0.512003251353643 0.726411635066905 0.649767758572325 "84984/57096/26123/583/51524/28981" 6
"WP3959" "WP3959" "DNA IR-double strand breaks and cellular response via ATM" "2/242" "55/7782" 0.514192765325977 0.726411635066905 0.649767758572325 "317/5893" 2
"WP2431" "WP2431" "Spinal cord injury" "4/242" "120/7782" 0.515988105666621 0.726411635066905 0.649767758572325 "5595/2212/7124/7099" 4
"WP4197" "WP4197" "Immune response to tuberculosis" "1/242" "23/7782" 0.516953777217039 0.726411635066905 0.649767758572325 "3454" 1
"WP4357" "WP4357" "NRF2-ARE regulation" "1/242" "23/7782" 0.516953777217039 0.726411635066905 0.649767758572325 "2729" 1
"WP5103" "WP5103" "Progeria-associated lipodystrophy" "1/242" "23/7782" 0.516953777217039 0.726411635066905 0.649767758572325 "4001" 1
"WP531" "WP531" "DNA mismatch repair" "1/242" "23/7782" 0.516953777217039 0.726411635066905 0.649767758572325 "5425" 1
"WP712" "WP712" "Estrogen signaling pathway" "1/242" "23/7782" 0.516953777217039 0.726411635066905 0.649767758572325 "596" 1
"WP4324" "WP4324" "Mitochondrial complex I assembly model OXPHOS system" "2/242" "56/7782" 0.523890456619361 0.726411635066905 0.649767758572325 "51295/25915" 2
"WP5097" "WP5097" "CCL18 signaling pathway" "2/242" "56/7782" 0.523890456619361 0.726411635066905 0.649767758572325 "3091/6513" 2
"WP5087" "WP5087" "Malignant pleural mesothelioma" "14/242" "447/7782" 0.529293755516546 0.726411635066905 0.649767758572325 "7039/5595/8140/84335/596/3091/1026/4170/6416/8945/6513/11211/5894/8325" 14
"WP1539" "WP1539" "Angiogenesis" "1/242" "24/7782" 0.532019789063086 0.726411635066905 0.649767758572325 "3091" 1
"WP2509" "WP2509" "Nanoparticle triggered autophagic cell death" "1/242" "24/7782" 0.532019789063086 0.726411635066905 0.649767758572325 "596" 1
"WP262" "WP262" "Ebstein-Barr virus LMP1 signaling" "1/242" "24/7782" 0.532019789063086 0.726411635066905 0.649767758572325 "7124" 1
"WP3612" "WP3612" "Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling" "1/242" "24/7782" 0.532019789063086 0.726411635066905 0.649767758572325 "2729" 1
"WP4722" "WP4722" "Glycerolipids and glycerophospholipids" "1/242" "24/7782" 0.532019789063086 0.726411635066905 0.649767758572325 "84649" 1
"WP5074" "WP5074" "Kallmann syndrome" "1/242" "24/7782" 0.532019789063086 0.726411635066905 0.649767758572325 "60675" 1
"WP560" "WP560" "TGF-beta receptor signaling" "2/242" "58/7782" 0.542893331554498 0.734571527239537 0.657066698445052 "5595/7124" 2
"WP2865" "WP2865" "IL1 and megakaryocytes in obesity" "1/242" "25/7782" 0.546617779659468 0.734571527239537 0.657066698445052 "8991" 1
"WP3668" "WP3668" "Hypothesized pathways in pathogenesis of cardiovascular disease" "1/242" "25/7782" 0.546617779659468 0.734571527239537 0.657066698445052 "5595" 1
"WP4521" "WP4521" "Glycosylation and related congenital defects" "1/242" "25/7782" 0.546617779659468 0.734571527239537 0.657066698445052 "8818" 1
"WP4925" "WP4925" "Unfolded protein response" "1/242" "25/7782" 0.546617779659468 0.734571527239537 0.657066698445052 "596" 1
"WP558" "WP558" "Complement and coagulation cascades" "2/242" "59/7782" 0.552196129931721 0.73582028798771 0.658183702128864 "7056/1378" 2
"WP4396" "WP4396" "Nonalcoholic fatty liver disease" "5/242" "160/7782" 0.559692884874615 0.73582028798771 0.658183702128864 "4728/8660/7124/5296/3570" 5
"WP26" "WP26" "S1P receptor signal transduction" "1/242" "26/7782" 0.56076222948832 0.73582028798771 0.658183702128864 "5595" 1
"WP325" "WP325" "Triacylglyceride synthesis" "1/242" "26/7782" 0.56076222948832 0.73582028798771 0.658183702128864 "84649" 1
"WP3658" "WP3658" "Wnt/beta-catenin signaling pathway in leukemia" "1/242" "26/7782" 0.56076222948832 0.73582028798771 0.658183702128864 "6929" 1
"WP698" "WP698" "Glucuronidation" "1/242" "26/7782" 0.56076222948832 0.73582028798771 0.658183702128864 "5236" 1
"WP3527" "WP3527" "Pre-implantation embryo" "2/242" "60/7782" 0.561365243183112 0.73582028798771 0.658183702128864 "366/4084" 2
"WP4879" "WP4879" "Overlap between signal transduction pathways contributing to LMNA laminopathies" "2/242" "60/7782" 0.561365243183112 0.73582028798771 0.658183702128864 "1052/1026" 2
"WP3845" "WP3845" "Canonical and non-canonical Notch signaling" "1/242" "27/7782" 0.574467172817849 0.741625903804578 0.66337676594331 "4854" 1
"WP4288" "WP4288" "MTHFR deficiency" "1/242" "27/7782" 0.574467172817849 0.741625903804578 0.66337676594331 "1119" 1
"WP4532" "WP4532" "Intraflagellar transport proteins binding to dynein" "1/242" "27/7782" 0.574467172817849 0.741625903804578 0.66337676594331 "28981" 1
"WP530" "WP530" "Cytokines and inflammatory response" "1/242" "27/7782" 0.574467172817849 0.741625903804578 0.66337676594331 "7124" 1
"WP4816" "WP4816" "TGF-beta receptor signaling in skeletal dysplasias" "2/242" "62/7782" 0.579299736611344 0.741625903804578 0.66337676594331 "5595/7124" 2
"WP623" "WP623" "Oxidative phosphorylation" "2/242" "62/7782" 0.579299736611344 0.741625903804578 0.66337676594331 "516/4728" 2
"WP2249" "WP2249" "Metastatic brain tumor" "1/242" "28/7782" 0.587746211396583 0.741625903804578 0.66337676594331 "1021" 1
"WP4300" "WP4300" "Extracellular vesicles in the crosstalk of cardiac cells" "1/242" "28/7782" 0.587746211396583 0.741625903804578 0.66337676594331 "7099" 1
"WP5092" "WP5092" "Interactions of natural killer cells in pancreatic cancer" "1/242" "28/7782" 0.587746211396583 0.741625903804578 0.66337676594331 "7124" 1
"WP5121" "WP5121" "Sphingolipid metabolism in senescence" "1/242" "28/7782" 0.587746211396583 0.741625903804578 0.66337676594331 "1026" 1
"WP3624" "WP3624" "Lung fibrosis" "2/242" "63/7782" 0.588064199797023 0.741625903804578 0.66337676594331 "7039/7124" 2
"WP43" "WP43" "Oxidation by cytochrome P450" "2/242" "63/7782" 0.588064199797023 0.741625903804578 0.66337676594331 "8529/340665" 2
"WP4329" "WP4329" "miRNAs involvement in the immune response in sepsis" "2/242" "64/7782" 0.596693124382855 0.741625903804578 0.66337676594331 "7124/7099" 2
"WP411" "WP411" "mRNA processing" "4/242" "133/7782" 0.597841306227652 0.741625903804578 0.66337676594331 "57819/10907/6732/6627" 4
"WP2806" "WP2806" "Complement system" "3/242" "99/7782" 0.599401102303125 0.741625903804578 0.66337676594331 "1378/2357/22918" 3
"WP2643" "WP2643" "Nanoparticle-mediated activation of receptor signaling" "1/242" "29/7782" 0.60061252772906 0.741625903804578 0.66337676594331 "5894" 1
"WP3613" "WP3613" "Photodynamic therapy-induced unfolded protein response" "1/242" "29/7782" 0.60061252772906 0.741625903804578 0.66337676594331 "5611" 1
"WP3869" "WP3869" "Cannabinoid receptor signaling" "1/242" "29/7782" 0.60061252772906 0.741625903804578 0.66337676594331 "5595" 1
"WP4494" "WP4494" "Selective expression of chemokine receptors during T-cell polarization" "1/242" "29/7782" 0.60061252772906 0.741625903804578 0.66337676594331 "8809" 1
"WP4969" "WP4969" "RAS and bradykinin pathways in COVID-19" "1/242" "29/7782" 0.60061252772906 0.741625903804578 0.66337676594331 "7124" 1
"WP306" "WP306" "Focal adhesion" "6/242" "202/7782" 0.604081590328105 0.743753634334603 0.665279999083584 "5595/596/7409/5296/857/5894" 6
"WP3844" "WP3844" "PI3K-AKT-mTOR signaling pathway and therapeutic opportunities" "1/242" "30/7782" 0.613078897945695 0.744643356863027 0.66607584676159 "5296" 1
"WP4923" "WP4923" "Autophagy" "1/242" "30/7782" 0.613078897945695 0.744643356863027 0.66607584676159 "84335" 1
