"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0070403" "GO:0070403" "NAD+ binding" "6/3421" "14/17697" 0.0376416288727959 0.289006868660929 0.257149100105924 "SIRT7/PARP15/SIRT6/UXS1/HADH/HPGD" 6
"GO:0001671" "GO:0001671" "ATPase activator activity" "9/3421" "25/17697" 0.0383816888644857 0.291861033624859 0.259688645118917 "TOR1AIP1/TOR1AIP2/DNAJA1/MYBPC3/DNAJB1/RAB3A/AHSA1/DNAJA2/DNAJB6" 9
"GO:0000287" "GO:0000287" "magnesium ion binding" "52/3421" "213/17697" 0.0385236154522323 0.291861033624859 0.259688645118917 "TDP2/RRAGC/RP2/NUDT5/SNRK/RPS6KA1/STK4/CLYBL/STK38L/MAP3K5/DIS3L2/PGM2/MAST4/ADPRHL2/SRPK2/SPHK1/LRRK2/LATS1/SRPK1/MAP3K8/NUDT18/PGM1/STK26/ITPK1/NUAK2/PPM1B/NT5C3A/NUDT16/TSSK6/ATP10A/MORC2/ENOSF1/NLRC4/ATP11B/GCLC/SRR/PGP/HMGCL/ARL3/HPGDS/CDC42BPB/MVK/MAST3/MARK2/ENO2/EPHX2/SIK2/IDH3B/MTPAP/NT5C3B/WNK1/ATP8B1" 52
"GO:0015485" "GO:0015485" "cholesterol binding" "15/3421" "49/17697" 0.039566963131589 0.297793459358802 0.264967128450461 "ABCG1/OSBPL2/ABCA1/NPC2/TSPO/OSBPL1A/STARD3NL/OSBPL8/STARD3/SOAT1/GRAMD1C/OSBPL3/NPC1/OSBPL10/ERLIN1" 15
"GO:0004519" "GO:0004519" "endonuclease activity" "33/3421" "127/17697" 0.0400354543634742 0.299163410412909 0.266186067233422 "TSEN34/DROSHA/RNASEL/EXOG/RNASE6/ZC3H12D/PELO/DGCR8/MBD4/TSEN2/MRPL44/ANG/TSNAX/RNASEK/NUDT16/RNASEH2B/RNASE4/ZC3H12A/SMG6/ZRANB3/ZC3H12B/DNASE1L1/POP4/SLFN13/PIWIL2/TSEN15/TATDN1/EDC3/ERCC1/DICER1/SLX1B/ERCC4/RAD51C" 33
"GO:0004180" "GO:0004180" "carboxypeptidase activity" "14/3421" "45/17697" 0.040271997555584 0.299163410412909 0.266186067233422 "CPQ/CPA3/PRCP/MINDY1/CPD/BLMH/AGTPBP1/CTSZ/SCPEP1/AGBL2/CTSA/NAALADL1/AGBL5/CPVL" 14
"GO:0042162" "GO:0042162" "telomeric DNA binding" "12/3421" "37/17697" 0.0409431472031638 0.300068261095554 0.266991174530181 "TINF2/XRCC5/UPF2/SMG1/HMBOX1/SMG6/UPF3A/CTC1/ZBTB48/UPF1/SMG5/RPA2" 12
"GO:0019829" "GO:0019829" "cation-transporting ATPase activity" "19/3421" "66/17697" 0.0411806966713304 0.300068261095554 0.266991174530181 "ATP6V0B/ATP6V0E1/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1A/ATP6V0A1/ATP6V1C1/TCIRG1/ATP6AP1/ATP6V1D/ATP2A2/ATP6AP1L/ANXA5/ATP5PD/ATP6V1F/ATP5PB/ATP7A/ATP5MC2" 19
"GO:0061733" "GO:0061733" "peptide-lysine-N-acetyltransferase activity" "19/3421" "66/17697" 0.0411806966713304 0.300068261095554 0.266991174530181 "TAF12/KAT8/TADA2B/GTF2B/KANSL3/KAT6B/TAF10/KAT6A/GTF3C4/KAT5/PHF20/DPF2/ING3/CLOCK/NAA50/NCOA1/ESCO1/MCM3AP/OGT" 19
"GO:0005089" "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" "22/3421" "79/17697" 0.0420152001996402 0.304211322964483 0.270677538927729 "PLEKHG3/RGL2/VAV1/ARHGEF40/PREX1/SOS2/FGD4/ITSN2/VAV3/MCF2L2/ARHGEF7/ARHGEF5/TIAM1/TRIO/ARHGEF10/PLEKHG1/FGD3/ARHGEF2/DOCK3/ARHGEF38/ARHGEF11/ARHGEF3" 22
"GO:0031435" "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" "7/3421" "18/17697" 0.0434327174387144 0.304222173222986 0.270687193141909 "TGFBR2/MAP2K4/DAZAP2/MAPK1/MAP3K11/SASH1/TRAF6" 7
"GO:0003725" "GO:0003725" "double-stranded RNA binding" "21/3421" "75/17697" 0.0437747468264203 0.304222173222986 0.270687193141909 "DROSHA/TLR8/ADARB1/AGO4/TUBA1B/DGCR8/DDX3X/MRPL44/ACTN1/RC3H1/DHX33/RFTN1/SIDT1/VIM/TUBB4B/ILF3/DUS2/EIF4H/LRRFIP1/DICER1/STRBP" 21
"GO:0001016" "GO:0001016" "RNA polymerase III regulatory region DNA binding" "5/3421" "11/17697" 0.0441441265341045 0.304222173222986 0.270687193141909 "BRF2/GTF3C5/TBP/MTOR/RPTOR" 5
"GO:0005049" "GO:0005049" "nuclear export signal receptor activity" "5/3421" "11/17697" 0.0441441265341045 0.304222173222986 0.270687193141909 "NUP214/XPO5/XPO6/XPO4/XPO7" 5
"GO:0005536" "GO:0005536" "glucose binding" "5/3421" "11/17697" 0.0441441265341045 0.304222173222986 0.270687193141909 "SLC2A3/PYGL/G6PD/UGP2/HK3" 5
"GO:0031386" "GO:0031386" "protein tag" "5/3421" "11/17697" 0.0441441265341045 0.304222173222986 0.270687193141909 "UBC/SUMO1/NEDD8/SUMO2/SUMO4" 5
"GO:0043560" "GO:0043560" "insulin receptor substrate binding" "5/3421" "11/17697" 0.0441441265341045 0.304222173222986 0.270687193141909 "GRB2/PRKCZ/PRKCD/JAK2/PIK3CA" 5
"GO:0050786" "GO:0050786" "RAGE receptor binding" "5/3421" "11/17697" 0.0441441265341045 0.304222173222986 0.270687193141909 "FPR1/S100A9/S100A4/HMGB2/S100B" 5
"GO:0019001" "GO:0019001" "guanyl nucleotide binding" "90/3421" "394/17697" 0.0447368063592382 0.304636348065289 0.271055712715435 "ARL11/RAB35/RRAGD/RAB24/RIT1/RRAGC/RHOB/RP2/RHOA/RAB31/RAC1/GNAI3/RAB32/DYNC1LI1/RALB/RAB37/TUBA1A/RAB1A/GNA13/RAB43/RHOG/GNAI2/RAB33B/RAB2A/TUBA4A/TUBA1B/RAB27A/NIN/CDC42/REM2/RAB8B/SPAG1/ARF4/RAB8A/LRRK2/RAB21/TUBB6/RAC2/GNAQ/HHAT/ARF5/RAB30/RAB3D/RAB5A/RAB18/NUDT16/SAR1A/RAB36/RAB10/RAB40C/SRP54/NPR2/GPN3/TUBB4B/DNM2/GBP2/ARL10/ARL8A/TUBA1C/EHD1/RABL2B/ARHGAP35/RAB5C/RAB40A/ARHGEF5/DNAJC27/RHOT1/RAB4B/ARL3/GNAT2/EIF2S3/MIEF1/RAB40AL/GIMAP4/MFHAS1/RAB11A/GNA15/RAB3A/EFL1/RAB7A/TUBG2/RAP1A/TRIM23/GNA12/SCG5/RABL2A/FPGT/NKIRAS2/ARL15/RIT2" 90
"GO:0032561" "GO:0032561" "guanyl ribonucleotide binding" "90/3421" "394/17697" 0.0447368063592382 0.304636348065289 0.271055712715435 "ARL11/RAB35/RRAGD/RAB24/RIT1/RRAGC/RHOB/RP2/RHOA/RAB31/RAC1/GNAI3/RAB32/DYNC1LI1/RALB/RAB37/TUBA1A/RAB1A/GNA13/RAB43/RHOG/GNAI2/RAB33B/RAB2A/TUBA4A/TUBA1B/RAB27A/NIN/CDC42/REM2/RAB8B/SPAG1/ARF4/RAB8A/LRRK2/RAB21/TUBB6/RAC2/GNAQ/HHAT/ARF5/RAB30/RAB3D/RAB5A/RAB18/NUDT16/SAR1A/RAB36/RAB10/RAB40C/SRP54/NPR2/GPN3/TUBB4B/DNM2/GBP2/ARL10/ARL8A/TUBA1C/EHD1/RABL2B/ARHGAP35/RAB5C/RAB40A/ARHGEF5/DNAJC27/RHOT1/RAB4B/ARL3/GNAT2/EIF2S3/MIEF1/RAB40AL/GIMAP4/MFHAS1/RAB11A/GNA15/RAB3A/EFL1/RAB7A/TUBG2/RAP1A/TRIM23/GNA12/SCG5/RABL2A/FPGT/NKIRAS2/ARL15/RIT2" 90
"GO:0140104" "GO:0140104" "molecular carrier activity" "16/3421" "54/17697" 0.0454533548641899 0.306701975434293 0.272893642109828 "NUP214/IPO9/XPO5/XPO6/FXN/KPNB1/XPO4/PARK7/KPNA1/TNPO3/XPO7/KPNA4/ATP7A/KPNA6/TNPO1/TMCO6" 16
"GO:0017022" "GO:0017022" "myosin binding" "20/3421" "71/17697" 0.0455763425033477 0.306701975434293 0.272893642109828 "PYCARD/RHOA/CORO1A/RAB27A/STXBP5/CXCR4/RAB8A/MYO19/RAB3D/MYBPC3/RAB10/LMTK2/TRIOBP/CALD1/GSN/RAB11A/RAB3A/ARFGEF2/SLC9A3R1/FUS" 20
"GO:0015078" "GO:0015078" "proton transmembrane transporter activity" "34/3421" "133/17697" 0.0464606797778139 0.310824664712393 0.276561879625399 "ATP6V0B/SLC15A4/ATP6V0E1/ATP6V0D1/ATP6V1B2/SLC15A3/ATP6V1E1/SLC11A2/ATP6V1A/SLC11A1/SLC45A3/ATP6V0A1/SURF1/TMCO3/ATP6V1C1/SLC15A2/TCIRG1/SLC9B2/ATP6AP1/COX5B/COX8A/ATP6V1D/SLC45A4/ATP2A2/ATP6AP1L/SLC17A5/ATP5PD/NNT/ATP6V1F/SLC9B1/ATP5PB/COX4I1/ATP5MC2/SLC25A3" 34
"GO:0022853" "GO:0022853" "active ion transmembrane transporter activity" "19/3421" "67/17697" 0.047412251167302 0.313523788065858 0.278963473555102 "ATP6V0B/ATP6V0E1/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1A/ATP6V0A1/ATP6V1C1/TCIRG1/ATP6AP1/ATP6V1D/ATP2A2/ATP6AP1L/ANXA5/ATP5PD/ATP6V1F/ATP5PB/ATP7A/ATP5MC2" 19
"GO:0042625" "GO:0042625" "ATPase coupled ion transmembrane transporter activity" "19/3421" "67/17697" 0.047412251167302 0.313523788065858 0.278963473555102 "ATP6V0B/ATP6V0E1/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1A/ATP6V0A1/ATP6V1C1/TCIRG1/ATP6AP1/ATP6V1D/ATP2A2/ATP6AP1L/ANXA5/ATP5PD/ATP6V1F/ATP5PB/ATP7A/ATP5MC2" 19
"GO:0030544" "GO:0030544" "Hsp70 protein binding" "13/3421" "42/17697" 0.0489277038808548 0.321685593331597 0.286225587736156 "DNAJB12/CDKN1B/HDAC8/DNAJA1/BAX/CREB1/PRKN/NOD2/DNAJB1/DNAJC18/STUB1/DNAJC8/RNF207" 13
"GO:0004532" "GO:0004532" "exoribonuclease activity" "12/3421" "38/17697" 0.0496601188926503 0.322219329968224 0.286700489583431 "DIS3L2/DCP2/ISG20/PAN2/ISG20L2/ERI3/ZC3H12A/CNOT8/ANGEL1/PDE12/ERI1/EXOSC4" 12
"GO:0048487" "GO:0048487" "beta-tubulin binding" "12/3421" "38/17697" 0.0496601188926503 0.322219329968224 0.286700489583431 "GABARAPL1/RGS2/SPAST/GABARAP/NDEL1/CDK5R1/HTT/PEX14/TBCD/ARL8A/CCT5/MAP1S" 12
"GO:0043325" "GO:0043325" "phosphatidylinositol-3,4-bisphosphate binding" "10/3421" "30/17697" 0.0498538648639647 0.322219329968224 0.286700489583431 "SH3PXD2A/AKT1/NCF1/GAB2/DAPP1/KIF16B/PLEKHA1/PLEK/HIP1R/ARAP3" 10
"GO:0001098" "GO:0001098" "basal transcription machinery binding" "20/3421" "72/17697" 0.0520329407182493 0.329695598936651 0.293352635417502 "SUPT4H1/RTF1/SCAF4/GTF2B/SMYD3/LLPH/PAF1/RPRD2/PCF11/TAF7/EDF1/ESR1/ELP2/CTDP1/ERCC1/RPRD1B/ERCC4/TBP/WAC/GTF2E1" 20
"GO:0001099" "GO:0001099" "basal RNA polymerase II transcription machinery binding" "20/3421" "72/17697" 0.0520329407182493 0.329695598936651 0.293352635417502 "SUPT4H1/RTF1/SCAF4/GTF2B/SMYD3/LLPH/PAF1/RPRD2/PCF11/TAF7/EDF1/ESR1/ELP2/CTDP1/ERCC1/RPRD1B/ERCC4/TBP/WAC/GTF2E1" 20
"GO:0001056" "GO:0001056" "RNA polymerase III activity" "6/3421" "15/17697" 0.0527397680117195 0.329695598936651 0.293352635417502 "POLR3A/POLR3E/CRCP/POLR2F/POLR3C/POLR3D" 6
"GO:0001222" "GO:0001222" "transcription corepressor binding" "6/3421" "15/17697" 0.0527397680117195 0.329695598936651 0.293352635417502 "SUMO1/PER3/SUMO2/CDC5L/PHF12/FAM89B" 6
"GO:0097153" "GO:0097153" "cysteine-type endopeptidase activity involved in apoptotic process" "6/3421" "15/17697" 0.0527397680117195 0.329695598936651 0.293352635417502 "CASP4/CFLAR/PYCARD/CASP8/CASP9/CASP1" 6
"GO:1990404" "GO:1990404" "protein ADP-ribosylase activity" "6/3421" "15/17697" 0.0527397680117195 0.329695598936651 0.293352635417502 "PARP15/PARP8/TIPARP/PARP6/TNKS/PARP11" 6
"GO:0008376" "GO:0008376" "acetylgalactosaminyltransferase activity" "14/3421" "47/17697" 0.0565505701000099 0.348144218801224 0.309767629352947 "B3GALT4/B3GNT8/GALNT3/CHSY1/GALNT7/B3GNT5/GALNT4/B3GNT2/GALNT1/GALNT10/GBGT1/GALNT11/B4GALNT2/B3GALNT2" 14
"GO:0042887" "GO:0042887" "amide transmembrane transporter activity" "14/3421" "47/17697" 0.0565505701000099 0.348144218801224 0.309767629352947 "AQP9/SLC15A4/MCL1/TIMM23B/SLC15A3/TIMM17B/SLC19A1/DISP1/SLC15A2/TAP1/SEC61B/ABCD1/TOMM40L/SLC14A1" 14
"GO:0004402" "GO:0004402" "histone acetyltransferase activity" "18/3421" "64/17697" 0.056603867742157 0.348144218801224 0.309767629352947 "TAF12/KAT8/TADA2B/GTF2B/KANSL3/KAT6B/TAF10/KAT6A/GTF3C4/KAT5/PHF20/DPF2/ING3/CLOCK/NAA50/NCOA1/MCM3AP/OGT" 18
"GO:0005086" "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" "7/3421" "19/17697" 0.0576380075622874 0.350733407719451 0.312071407126159 "CYTH4/CYTH2/PSD4/ARF4/SEC61B/ARFGEF2/IQSEC1" 7
"GO:0140223" "GO:0140223" "general transcription initiation factor activity" "7/3421" "19/17697" 0.0576380075622874 0.350733407719451 0.312071407126159 "GTF2B/TAF10/GTF3C5/GTF2F1/TBP/GTF2E1/GTF2A2" 7
"GO:0005496" "GO:0005496" "steroid binding" "25/3421" "95/17697" 0.0588635908732994 0.356296020947378 0.317020843077029 "ABCG1/OSBPL11/OSBPL2/ABCA1/ESRRA/NR3C1/NPC2/TSPO/OSBPL1A/OSBPL9/STARD3NL/OSBPL8/PGRMC1/STARD3/SOAT1/GRAMD1C/PAQR8/OSBPL3/NPC1/OSBPL10/ESR1/VDR/SULT1E1/ERLIN1/PAQR6" 25
"GO:0061980" "GO:0061980" "regulatory RNA binding" "12/3421" "39/17697" 0.0595600968072945 0.358614477618658 0.31908373192606 "ZC3H10/TUT7/AGO4/RC3H1/MBD2/ZC3H12A/ZC3H7A/RBM10/DICER1/ZC3H7B/PUM1/TUT4" 12
"GO:0034593" "GO:0034593" "phosphatidylinositol bisphosphate phosphatase activity" "8/3421" "23/17697" 0.0602006252091105 0.35869539187095 0.319155726848738 "PIP4P2/PTEN/MTMR6/PIP4P1/INPP5E/OCRL/MTMR8/MTMR3" 8
"GO:0046625" "GO:0046625" "sphingolipid binding" "8/3421" "23/17697" 0.0602006252091105 0.35869539187095 0.319155726848738 "SELL/GLTP/LYN/CD300LF/CERKL/PHB2/CPTP/PSAP" 8
"GO:0001103" "GO:0001103" "RNA polymerase II repressing transcription factor binding" "11/3421" "35/17697" 0.0606535894694444 0.35952179457536 0.319891033634867 "STAT3/SP1/RBPJ/MTA3/MIER1/BBS2/TCF7L2/PPARA/BBS1/TBP/GTF2A2" 11
"GO:0052866" "GO:0052866" "phosphatidylinositol phosphate phosphatase activity" "9/3421" "27/17697" 0.0612475877211764 0.359561992140192 0.319926800146822 "PIP4P2/PTEN/MTMR6/PIP4P1/MTMR14/INPP5E/OCRL/MTMR8/MTMR3" 9
"GO:0035198" "GO:0035198" "miRNA binding" "10/3421" "31/17697" 0.0612889759329873 0.359561992140192 0.319926800146822 "ZC3H10/TUT7/AGO4/RC3H1/ZC3H12A/ZC3H7A/RBM10/ZC3H7B/PUM1/TUT4" 10
"GO:0005548" "GO:0005548" "phospholipid transporter activity" "15/3421" "52/17697" 0.0637742451088437 0.365701773481914 0.325389781889042 "ABCG1/PRELID1/OSBPL2/ABCA1/GLTP/PITPNA/TMEM30A/ANO9/OSBPL8/STARD10/OSBPL10/PITPNB/CPTP/ABCB4/ATP8B1" 15
"GO:0004438" "GO:0004438" "phosphatidylinositol-3-phosphatase activity" "5/3421" "12/17697" 0.0639338764828522 0.365701773481914 0.325389781889042 "PTEN/MTMR6/MTMR14/MTMR8/MTMR3" 5
"GO:0015165" "GO:0015165" "pyrimidine nucleotide-sugar transmembrane transporter activity" "5/3421" "12/17697" 0.0639338764828522 0.365701773481914 0.325389781889042 "SLC35A2/SLC35A3/SLC35A5/SLC35B1/SLC35B4" 5
"GO:0034452" "GO:0034452" "dynactin binding" "5/3421" "12/17697" 0.0639338764828522 0.365701773481914 0.325389781889042 "BICD2/HTT/BICDL1/SNX6/BICD1" 5
"GO:0051011" "GO:0051011" "microtubule minus-end binding" "5/3421" "12/17697" 0.0639338764828522 0.365701773481914 0.325389781889042 "HAUS4/TUBGCP5/TUBGCP4/CAMSAP1/MACF1" 5
"GO:0016779" "GO:0016779" "nucleotidyltransferase activity" "34/3421" "137/17697" 0.0669086073075247 0.380813167959245 0.338835419043605 "NUDT5/TAMM41/TUT7/NMNAT1/POLR2C/POLB/TENT4A/PCYT1A/CDS2/POLD4/POLA2/POLR3A/GALT/POLA1/POLE/POLR3E/UGP2/POLR2J/CRCP/MOCS3/POLR1A/POLR2G/POLR2F/TENT5C/POLR3C/POLR3D/PAPOLG/FPGT/GPHN/TUT4/POLR2J3/RPAP1/MTPAP/USP14" 34
"GO:0019213" "GO:0019213" "deacetylase activity" "13/3421" "44/17697" 0.0684891720711055 0.38787927153141 0.345122612781444 "SIRT7/SAP30L/HDAC8/BRMS1/HDAC5/ADPRHL2/PIGL/NDST1/MIER1/SIRT6/HDAC9/AMDHD2/NACC2" 13
"GO:0004697" "GO:0004697" "protein kinase C activity" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "PRKCB/PRKCZ/PKN2/PRKCD/PRKCA/PRKCE" 6
"GO:0008093" "GO:0008093" "cytoskeletal adaptor activity" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "SDCBP/BIN3/ABI2/BICD2/BICD1/ACTR1A" 6
"GO:0015095" "GO:0015095" "magnesium ion transmembrane transporter activity" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "CNNM2/ZDHHC17/MRS2/NIPA2/MAGT1/NIPA1" 6
"GO:0016307" "GO:0016307" "phosphatidylinositol phosphate kinase activity" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "PIK3CG/PIK3CD/PIK3C2B/PIK3CA/PIP4K2C/PIP5K1B" 6
"GO:0032183" "GO:0032183" "SUMO binding" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "NR3C1/CBX4/RNF111/HERC2/SIMC1/RNF4" 6
"GO:0032794" "GO:0032794" "GTPase activating protein binding" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "RGS14/GNAI3/AKT1/FMNL3/FMNL2/ARL3" 6
"GO:0050780" "GO:0050780" "dopamine receptor binding" "6/3421" "16/17697" 0.0710130248063433 0.388702872624195 0.345855426782845 "GNA13/ARRB2/DNM2/VPS35/SLC9A3R1/GNA12" 6
"GO:0016896" "GO:0016896" "exoribonuclease activity, producing 5'-phosphomonoesters" "11/3421" "36/17697" 0.0726660981498598 0.393981119826728 0.350551842908029 "DIS3L2/DCP2/ISG20/PAN2/ISG20L2/ERI3/CNOT8/ANGEL1/PDE12/ERI1/EXOSC4" 11
"GO:0046915" "GO:0046915" "transition metal ion transmembrane transporter activity" "11/3421" "36/17697" 0.0726660981498598 0.393981119826728 0.350551842908029 "SLC40A1/SLC39A1/SLC11A2/SLC11A1/SLC39A7/SLC31A2/SLC39A6/SLC30A4/SLC39A3/SLC39A14/ATP7A" 11
"GO:1904680" "GO:1904680" "peptide transmembrane transporter activity" "10/3421" "32/17697" 0.0742909230655286 0.396512148931084 0.352803871932608 "SLC15A4/MCL1/TIMM23B/SLC15A3/TIMM17B/DISP1/SLC15A2/TAP1/SEC61B/TOMM40L" 10
"GO:0031683" "GO:0031683" "G-protein beta/gamma-subunit complex binding" "7/3421" "20/17697" 0.0743900805784232 0.396512148931084 0.352803871932608 "GNAI3/GNA13/GNAI2/GNAQ/GNAT2/GNA15/GNA12" 7
"GO:0042288" "GO:0042288" "MHC class I protein binding" "7/3421" "20/17697" 0.0743900805784232 0.396512148931084 0.352803871932608 "HLA-E/BCAP31/PILRA/TAP1/TUBB4B/VCP/LILRB2" 7
"GO:0034212" "GO:0034212" "peptide N-acetyltransferase activity" "20/3421" "75/17697" 0.0752196284212075 0.396512148931084 0.352803871932608 "TAF12/KAT8/TADA2B/GTF2B/NAA25/KANSL3/KAT6B/TAF10/KAT6A/GTF3C4/KAT5/PHF20/DPF2/ING3/CLOCK/NAA50/NCOA1/ESCO1/MCM3AP/OGT" 20
"GO:0004407" "GO:0004407" "histone deacetylase activity" "9/3421" "28/17697" 0.0753593812852724 0.396512148931084 0.352803871932608 "SIRT7/SAP30L/HDAC8/BRMS1/HDAC5/MIER1/SIRT6/HDAC9/NACC2" 9
"GO:0015295" "GO:0015295" "solute:proton symporter activity" "8/3421" "24/17697" 0.0755591332753289 0.396512148931084 0.352803871932608 "SLC15A4/SLC15A3/SLC11A2/SLC45A3/SLC15A2/SLC45A4/SLC17A5/SLC25A3" 8
"GO:0072509" "GO:0072509" "divalent inorganic cation transmembrane transporter activity" "8/3421" "24/17697" 0.0755591332753289 0.396512148931084 0.352803871932608 "SLC40A1/SLC39A1/SLC11A2/SLC39A7/SLC39A6/SLC30A4/SLC39A3/SLC39A14" 8
"GO:0005200" "GO:0005200" "structural constituent of cytoskeleton" "26/3421" "102/17697" 0.0762979393472995 0.397562711916771 0.353738629392269 "ARPC3/ARPC5/TUBA1A/ARPC4/ARPC2/TUBA4A/TUBA1B/ACTR3/ARPC1B/ACTR2/ANK3/TUBB6/BICD1/TUBGCP4/ADD2/VIM/TUBB4B/ERBIN/TUBA1C/SPTAN1/SORBS3/TUBG2/SPTBN1/ACTG1/CCDC6/ACTB" 26
"GO:1990782" "GO:1990782" "protein tyrosine kinase binding" "24/3421" "93/17697" 0.0764543676763021 0.397562711916771 0.353738629392269 "CRK/RNF41/DAZAP2/CASS4/GAS6/ACVR1/PTEN/SIRPA/SQSTM1/GAB2/FCRL3/SH2B2/CADM4/PLCG1/NEDD9/DUSP3/ANXA5/PIK3R2/HYAL2/TIAM1/ANGPT1/CBLB/BMPR2/PRR7" 24
"GO:0003899" "GO:0003899" "DNA-directed 5'-3' RNA polymerase activity" "12/3421" "41/17697" 0.0830718591836392 0.430019035774132 0.382617231867488 "POLR2C/POLR3A/POLR3E/POLR2J/CRCP/POLR1A/POLR2G/POLR2F/POLR3C/POLR3D/POLR2J3/RPAP1" 12
"GO:0052744" "GO:0052744" "phosphatidylinositol monophosphate phosphatase activity" "5/3421" "13/17697" 0.0878846773326129 0.452883202110402 0.402961038315015 "PTEN/MTMR6/MTMR14/MTMR8/MTMR3" 5
"GO:0008080" "GO:0008080" "N-acetyltransferase activity" "23/3421" "90/17697" 0.0891244230729802 0.454487774321305 0.404388735525121 "TAF12/KAT8/TADA2B/SAT1/GTF2B/NAA25/KANSL3/KAT6B/TAF10/KAT6A/GTF3C4/KAT5/PHF20/DPF2/ING3/CLOCK/NAA50/NCOA1/NAT10/ESCO1/MCM3AP/OGT/NAT1" 23
"GO:0033558" "GO:0033558" "protein deacetylase activity" "9/3421" "29/17697" 0.0913007801862085 0.454487774321305 0.404388735525121 "SIRT7/SAP30L/HDAC8/BRMS1/HDAC5/MIER1/SIRT6/HDAC9/NACC2" 9
"GO:0043539" "GO:0043539" "protein serine/threonine kinase activator activity" "9/3421" "29/17697" 0.0913007801862085 0.454487774321305 0.404388735525121 "DAZAP2/STK4/CAB39/DDX3X/CDK5R1/CALM2/IQGAP1/CALM3/MTCP1" 9
"GO:0004724" "GO:0004724" "magnesium-dependent protein serine/threonine phosphatase activity" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "PPM1D/PPM1F/PPM1M/ILKAP/PPM1B/PPM1L" 6
"GO:0005123" "GO:0005123" "death receptor binding" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "FADD/BID/CFLAR/CASP8/BEX3/TMBIM1" 6
"GO:0008484" "GO:0008484" "sulfuric ester hydrolase activity" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "SULF2/STS/ARSG/GNS/ARSA/IDS" 6
"GO:0030676" "GO:0030676" "Rac guanyl-nucleotide exchange factor activity" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "VAV1/PREX1/VAV3/TIAM1/ARHGEF2/DOCK3" 6
"GO:0046965" "GO:0046965" "retinoid X receptor binding" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "TACC1/ARID5A/MED25/NCOA1/VDR/FUS" 6
"GO:0048038" "GO:0048038" "quinone binding" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "COQ10B/SQOR/SDHB/SDHD/VKORC1/AOC2" 6
"GO:1990381" "GO:1990381" "ubiquitin-specific protease binding" "6/3421" "17/17697" 0.0924586469837892 0.454487774321305 0.404388735525121 "CHMP3/PTEN/PRKN/PARK7/DERL2/VCP" 6
"GO:0005048" "GO:0005048" "signal sequence binding" "13/3421" "46/17697" 0.0925661288608952 0.454487774321305 0.404388735525121 "NUP214/NFKBIA/NUP98/NUP58/BRAP/KCNIP2/SRP54/KPNB1/KPNA1/NUP153/KPNA6/TNPO1/TOMM40L" 13
"GO:0019200" "GO:0019200" "carbohydrate kinase activity" "7/3421" "21/17697" 0.0936996610202519 0.458087231654565 0.407591417933349 "PFKFB4/GALK1/RBKS/NAGK/HK3/PFKFB3/PFKFB1" 7
"GO:0016810" "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" "30/3421" "123/17697" 0.0972583754873033 0.473462049180744 0.421271440520592 "DDAH2/VNN2/APOBEC3A/ASAH1/SIRT7/VNN3/ADARB1/NIT1/SAP30L/HDAC8/CDA/ADAT2/BRMS1/NIT2/HDAC5/AMPD2/PGLYRP1/PADI4/ATIC/PIGL/OPLAH/MIER1/SIRT6/HDAC9/AMDHD2/NACC2/PADI2/ADAL/APOBEC3D/CAD" 30
"GO:0033293" "GO:0033293" "monocarboxylic acid binding" "17/3421" "64/17697" 0.0983418738124584 0.476708066277341 0.424159643071576 "ALOX5AP/ACOX1/PYGL/STX3/S100A9/PCCA/RARA/IGF2R/RXRA/OXER1/VDR/CYP26C1/PPARA/MCCC1/HLCS/PSAP/PRR7" 17
