"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP3879" "WP3879" "4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression" "9/1586" "18/7782" 0.00480734255935046 0.0287052641485778 0.0211835064141968 "5894/5594/5595/207/4217/4296/1978/2872/2475" 9
"WP4560" "WP4560" "MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement" "9/1586" "18/7782" 0.00480734255935046 0.0287052641485778 0.0211835064141968 "5594/5595/87/1385/5335/3708/3725/4638/5829" 9
"WP366" "WP366" "TGF-beta signaling pathway" "40/1586" "133/7782" 0.004852313334724 0.0287052641485778 0.0211835064141968 "8021/7048/6416/5894/387/2885/5879/8945/5594/3726/207/9765/998/1316/4088/1432/6093/8554/3985/83737/7046/7341/6667/79753/22938/4739/2113/54778/5296/3725/50855/1875/57559/860/6711/9972/11059/7189/1030/6935" 40
"WP289" "WP289" "Myometrial relaxation and contraction pathways" "46/1586" "158/7782" 0.00524494612316271 0.0307047887626817 0.0226590874180494 "5573/5997/2787/10636/10287/2783/2114/3553/409/5142/5579/64407/133/7534/805/2776/59345/5336/5590/10488/6667/1385/2870/468/5335/488/808/3708/22809/818/2869/9446/3725/2782/800/7529/5580/27297/5578/466/71/2551/60/2553/109/5581" 46
"WP2447" "WP2447" "Amyotrophic lateral sclerosis (ALS)" "15/1586" "38/7782" 0.00536742245860669 0.0310978497086285 0.0229491529971898 "637/5879/317/4217/7132/842/1432/834/5530/572/581/5868/596/5532/5533" 15
"WP4658" "WP4658" "Small cell lung cancer" "31/1586" "98/7782" 0.00553180575766555 0.0317232126102861 0.0234106495007543 "637/4616/841/207/1027/5728/4792/317/842/2272/1147/1021/4149/581/7187/578/5293/7709/596/7185/5296/6256/7188/10000/5743/6257/5290/8517/7189/4793/1030" 31
"WP2038" "WP2038" "Microtubule cytoskeleton regulation" "18/1586" "49/7782" 0.00588434328765404 0.0334040497743593 0.0246510500301509 "5879/324/207/5728/998/22919/6093/6774/5058/2776/9261/50855/7074/7204/5290/10420/2011/5578" 18
"WP244" "WP244" "Alpha 6 beta 4 signaling pathway" "14/1586" "35/7782" 0.00615229345095456 0.0345758891943646 0.0255158275755378 "387/2885/5879/5594/5595/207/8660/1432/1978/5296/5580/2549/5578/2475" 14
"WP1528" "WP1528" "Physiological and pathological hypertrophy of the heart" "11/1586" "25/7782" 0.00636670142686598 0.0350792764892027 0.0258873102392693 "387/5879/5594/1432/6774/5579/5530/805/5532/3725/5581" 11
"WP205" "WP205" "IL-7 signaling pathway" "11/1586" "25/7782" 0.00636670142686598 0.0350792764892027 0.0258873102392693 "5594/5595/207/1027/6777/6774/572/3716/6776/5296/2534" 11
"WP4963" "WP4963" "p53 transcriptional gene network" "24/1586" "72/7782" 0.00676646922271708 0.0369170491740811 0.0272435238332795 "4688/27113/50484/94241/5728/317/355/84129/6303/7520/5366/581/57103/3383/7508/55332/83667/4851/9706/8408/2176/10379/136/10572" 24
"WP2795" "WP2795" "Cardiac hypertrophic response" "20/1586" "57/7782" 0.0068666269049158 0.0369170491740811 0.0272435238332795 "6416/5894/5879/5594/5595/207/7132/1432/10014/1147/5530/805/1022/4773/7046/5607/9734/8517/5578/2475" 20
"WP4482" "WP4482" "Vitamin D in inflammatory diseases" "10/1586" "22/7782" 0.00697967849654902 0.0369170491740811 0.0272435238332795 "4792/2908/4088/1432/1147/5530/1843/6256/7421/8517" 10
"WP4153" "WP4153" "Degradation pathway of sphingolipids, including diseases" "6/1586" "10/7782" 0.00698567777962889 0.0369170491740811 0.0272435238332795 "4758/3074/2717/10825/2720/410" 6
"WP3858" "WP3858" "Toll-like receptor signaling related to MyD88" "13/1586" "32/7782" 0.00702869085698697 0.0369170491740811 0.0272435238332795 "7096/7099/10333/51311/5594/7097/1147/29110/7187/5971/8517/7189/3665" 13
"WP3646" "WP3646" "Hepatitis C and hepatocellular carcinoma" "18/1586" "50/7782" 0.00748007305422073 0.038685881892749 0.0285488620823059 "3577/2885/3570/5879/5595/207/672/4088/842/1432/3091/6774/7046/3716/7422/3725/5743/960" 18
"WP4863" "WP4863" "Host-pathogen interaction of human coronaviruses - autophagy" "9/1586" "19/7782" 0.00750313367670756 0.038685881892749 0.0285488620823059 "9821/64422/8678/84557/89849/9706/8408/9140/2475" 9
"WP4919" "WP4919" "Neuroinflammation" "7/1586" "13/7782" 0.00775352332545871 0.0396134555355254 0.0292333798108204 "7099/4792/1432/1147/51008/3725/2475" 7
"WP3303" "WP3303" "RAC1/PAK1/p38/MMP2 pathway" "23/1586" "69/7782" 0.00792480855025924 0.0400093038891812 0.0295255024018306 "1398/2885/5879/5594/5595/207/4792/6777/842/1432/6774/1147/5058/572/79155/581/1978/6776/5603/5290/284/8517/5829" 23
"WP405" "WP405" "Eukaryotic transcription initiation" "16/1586" "43/7782" 0.00797338440496137 0.0400093038891812 0.0295255024018306 "6883/5432/2959/1022/6879/55718/5439/25885/5436/3611/5435/661/6884/6908/2960/2958" 16
"WP422" "WP422" "MAPK cascade" "13/1586" "33/7782" 0.00947566885985475 0.0471267778693661 0.0347779555731977 "6416/5894/2885/10746/5594/5595/1432/6655/4155/8649/3725/6494/22821" 13
"WP4565" "WP4565" "Neural crest cell migration in cancer" "16/1586" "44/7782" 0.0102113517556958 0.0503401726903601 0.03714933141038 "387/2047/5294/4318/5879/207/2050/6774/5058/5293/10000/3725/57498/7074/7204/5290" 16
"WP4754" "WP4754" "IL-18 signaling pathway" "73/1586" "279/7782" 0.0104097131657321 0.0508718156447082 0.0375416657876288 "4688/8772/7920/8125/338442/637/8837/8698/4318/5594/5595/3659/841/26133/653361/5728/4792/355/10365/7132/3553/7702/58191/1051/5579/7076/1147/572/10194/8809/581/6667/56257/2896/567/8870/51230/5335/596/7422/7185/7127/80149/3383/83931/83549/3725/5743/6257/1059/5580/3606/3033/7913/860/10418/55625/7114/4666/51604/9208/4794/9497/64332/23787/10068/5578/7189/8807/22821/57521/84364/8720" 73
"WP4396" "WP4396" "Nonalcoholic fatty liver disease" "45/1586" "160/7782" 0.0111214345568761 0.0538635756058693 0.0397494826535166 "27113/637/1050/81671/3570/5879/841/207/4712/6945/4217/355/6390/7132/3553/998/6392/1649/8660/1329/83737/581/4296/1351/578/5293/5571/468/5296/4716/6256/10000/3725/4710/7384/4695/5290/5465/4709/54539/1327/4694/4705/3952/51079" 45
"WP732" "WP732" "Serotonin receptor 2 and ELK-SRF/GATA4 signaling" "9/1586" "20/7782" 0.0112135913627877 0.0538635756058693 0.0397494826535166 "5894/5594/5595/6722/2776/9261/10125/3708/2005" 9
"WP710" "WP710" "DNA damage response (only ATM dependent)" "34/1586" "115/7782" 0.0117709449951453 0.0560616193836582 0.0413715640328926 "10023/27113/387/2885/5294/5879/6648/5594/324/207/1027/901/5728/998/4088/6655/604/572/5880/5366/581/578/5293/197259/596/4216/5296/10000/3725/638/5287/6934/5290/6932" 34
"WP4564" "WP4564" "Neural crest cell migration during development" "15/1586" "41/7782" 0.0119354155624508 0.0563672566898935 0.0415971139460911 "387/2047/5294/4318/5879/207/2050/6774/5058/5293/10000/3725/7074/7204/5290" 15
"WP673" "WP673" "ErbB signaling pathway" "28/1586" "91/7782" 0.0121213916381952 0.0565532985660719 0.04173440650877 "1398/6416/5894/2885/5594/5595/207/1027/6777/6655/5579/5058/572/5336/7039/1978/5293/6776/5335/5296/818/10000/3725/2549/5290/868/5578/2475" 28
"WP3678" "WP3678" "Amplification and expansion of oncogenic pathways as metastatic traits" "8/1586" "17/7782" 0.0121760660613785 0.0565532985660719 0.04173440650877 "9595/5294/7852/7422/7428/6934/4851/6932" 8
"WP2035" "WP2035" "Follicle stimulating hormone (FSH) signaling pathway" "11/1586" "27/7782" 0.0124972645288528 0.0572982181216105 0.0422841317473582 "5894/5594/5595/207/6446/1432/1978/1385/2870/5578/2475" 11
"WP400" "WP400" "p38 MAPK signaling pathway" "13/1586" "34/7782" 0.0125403573469005 0.0572982181216105 0.0422841317473582 "6416/2885/5879/8550/4217/998/1649/1432/4149/7046/1385/9261/5321" 13
"WP4674" "WP4674" "Head and neck squamous cell carcinoma" "24/1586" "76/7782" 0.0139137639784259 0.0630607689989948 0.0465366978565348 "7048/8772/5294/841/207/5728/253260/4780/1021/1978/7187/7422/8650/5296/10000/8452/2549/9817/83667/5290/4851/114788/2475/57521" 24
"WP1539" "WP1539" "Angiogenesis" "10/1586" "24/7782" 0.014255374242022 0.0640921625921309 0.0472978311693193 "4318/5594/207/1432/3091/5335/7422/5290/284/7077" 10
"WP5115" "WP5115" "Network map of SARS-CoV-2 signaling pathway" "59/1586" "222/7782" 0.0144099969875729 0.0642731611667936 0.0474314019473996 "3577/3603/7048/637/5879/3579/841/116844/3726/207/8743/7850/5199/3553/64386/57617/58191/1051/842/2919/3091/8631/8554/1843/114548/1509/83737/1978/6372/29110/7187/3716/1522/929/8519/3123/5777/3725/5743/23367/916/2934/3606/3717/64601/8408/3122/8517/4914/71/10379/7189/60/2534/684/27072/8807/2475/57521" 59
"WP4561" "WP4561" "Cell migration and invasion through p75NTR" "12/1586" "31/7782" 0.0145589003241984 0.0644259998598386 0.0475441916927822 "1945/387/4318/5879/207/6774/5058/10000/3725/57498/7074/7204" 12
"WP49" "WP49" "IL-2 signaling pathway" "15/1586" "42/7782" 0.0151521865479507 0.0665275690620962 0.0490950781241167 "5894/2885/5594/5595/207/9111/6777/9846/6774/6850/3716/6776/596/3725/2534" 15
"WP4656" "WP4656" "Joubert syndrome" "24/1586" "77/7782" 0.016415140259579 0.0715140219060727 0.052774910340874 "80776/9094/6102/387/51199/27130/79848/51259/4218/10524/26123/468/65250/27241/9731/583/56623/5116/403/79598/582/8481/91147/2475" 24
"WP5121" "WP5121" "Sphingolipid metabolism in senescence" "11/1586" "28/7782" 0.016875619205707 0.0729545999508258 0.0538380078303528 "427/5594/29956/8560/5579/8877/2629/10558/2720/5578/2475" 11
"WP4483" "WP4483" "Relationship between inflammation, COX-2 and EGFR" "10/1586" "25/7782" 0.019514489452126 0.0837186494053039 0.0617815093944366 "5294/5594/5595/207/5734/5293/10000/5743/2099/5290" 10
"WP3849" "WP3849" "MAPK and NFkB signaling pathways inhibited by Yersinia YopJ" "6/1586" "12/7782" 0.0211458379054166 0.0893530894950687 0.0659395341094907 "5894/5594/4792/1147/8517/7189" 6
"WP4629" "WP4629" "Aerobic glycolysis" "6/1586" "12/7782" 0.0211458379054166 0.0893530894950687 0.0659395341094907 "5230/226/7167/2597/2821/3939" 6
"WP4155" "WP4155" "Endometrial cancer" "20/1586" "63/7782" 0.0221541745772669 0.0915649037894396 0.067571777660684 "5894/2885/4616/5594/5595/324/207/5728/842/6655/572/581/578/5293/5296/10000/6934/5290/6932/3611" 20
"WP2261" "WP2261" "Glioblastoma signaling pathways" "25/1586" "83/7782" 0.0223726084183073 0.0915649037894396 0.067571777660684 "6416/5894/2885/5294/5594/5595/207/1027/672/5728/5579/1021/5336/5590/5293/5607/5335/5296/10000/5580/2549/5287/5290/5578/1030" 25
"WP2880" "WP2880" "Glucocorticoid receptor pathway" "22/1586" "71/7782" 0.0224822260634558 0.0915649037894396 0.067571777660684 "241/79056/5552/5997/4616/7056/2908/5142/121512/84002/1831/10602/11057/8972/6397/6256/3725/5743/8436/4240/80315/5272" 22
"WP357" "WP357" "Fatty acid biosynthesis" "9/1586" "22/7782" 0.0224839087596845 0.0915649037894396 0.067571777660684 "31/2180/2182/2181/55268/55902/79746/3033/1666" 9
"WP3599" "WP3599" "Transcription factor regulation in adipogenesis" "9/1586" "22/7782" 0.0224839087596845 0.0915649037894396 0.067571777660684 "1050/1052/2908/1051/8660/23175/1385/6256/3952" 9
"WP4566" "WP4566" "Translation inhibitors in chronically activated PDGFRA cells" "16/1586" "48/7782" 0.0244618158624689 0.098604970574512 0.0727671069607749 "6416/5294/6195/5594/5595/207/1432/1978/5607/5296/10000/5580/5290/5578/2475/57521" 16
"WP4880" "WP4880" "Host-pathogen interaction of human coronaviruses - interferon induction" "12/1586" "33/7782" 0.0245635158014799 0.098604970574512 0.0727671069607749 "3454/4792/7297/1432/1147/29110/7187/3716/3725/8517/10379/7189" 12
"WP22" "WP22" "IL-9 signaling pathway" "8/1586" "19/7782" 0.0257567984530325 0.101226019095135 0.0747013514206463 "2885/5594/5595/6777/6774/3716/6776/5296" 8
"WP384" "WP384" "Apoptosis modulation by HSP70" "8/1586" "19/7782" 0.0257567984530325 0.101226019095135 0.0747013514206463 "8772/637/841/317/355/7132/842/3303" 8
"WP3877" "WP3877" "MYD88 distinct input-output pathway" "8/1586" "19/7782" 0.0257567984530325 0.101226019095135 0.0747013514206463 "7096/7099/10333/51311/7097/7335/3725/7189" 8
"WP3680" "WP3680" "Physico-chemical features and toxicity-associated pathways" "21/1586" "68/7782" 0.0263327187211849 0.101488469156837 0.07489503061958 "6416/5894/387/2885/5294/5594/324/207/1027/10096/23002/10097/5515/5058/7039/5216/6776/5335/3725/4638/7114" 21
"WP5039" "WP5039" "SARS-CoV-2 innate immunity evasion and cell-specific immune response" "21/1586" "68/7782" 0.0263327187211849 0.101488469156837 0.07489503061958 "8772/3454/3570/3579/841/4928/4088/2919/10010/84868/6372/29110/7187/3716/8519/3433/7706/7188/23367/7189/3665" 21
"WP4331" "WP4331" "Neovascularisation processes" "13/1586" "37/7782" 0.0263653318450146 0.101488469156837 0.07489503061958 "4318/5594/5595/207/2050/4088/3091/7852/7046/5971/284/4851/3815" 13
"WP5090" "WP5090" "Complement system in neuronal development and plasticity" "31/1586" "109/7782" 0.0269273182907313 0.102946618227149 0.0759710949269468 "27202/637/841/55061/4179/10487/5199/2621/317/355/842/966/728/27429/1604/5590/4155/581/578/57194/1675/331/50855/56616/2219/4240/3689/2011/3684/1378/5205" 31
"WP35" "WP35" "G protein signaling pathways" "28/1586" "97/7782" 0.0284706181380893 0.10811140130815 0.0797825287795673 "5573/387/2787/2773/2783/10672/2771/9590/5142/5579/5530/2790/805/2776/5590/5151/9472/3708/2782/5580/8165/2769/2768/5578/5533/11215/109/5581" 28
"WP410" "WP410" "Exercise-induced circadian regulation" "16/1586" "49/7782" 0.0296558676414517 0.111110650763306 0.0819958726367155 "9802/1051/9444/9218/3301/7341/9575/7122/7352/9709/7360/2950/51582/3422/3108/11335" 16
"WP4971" "WP4971" "Phosphoinositides metabolism" "16/1586" "49/7782" 0.0296558676414517 0.111110650763306 0.0819958726367155 "55529/5294/5728/9107/54893/90809/5336/5293/5335/5287/5290/4952/55613/8897/79837/8395" 16
"WP236" "WP236" "Adipogenesis" "36/1586" "131/7782" 0.0302210883744885 0.112478487857368 0.0830052897842348 "10135/1050/4616/688/1052/2908/10555/355/6777/1051/1316/1649/4088/8660/3091/6778/6774/10269/23175/10499/5914/6667/1385/6776/2624/6424/1675/1879/651/6256/8648/2625/26580/5465/3952/5008" 36
"WP707" "WP707" "DNA damage response" "21/1586" "69/7782" 0.0308112298656863 0.113920468319182 0.0840694222096982 "27113/50484/637/4616/841/1027/672/317/355/11011/842/8795/1021/5366/135458/581/1385/4683/5893/545/6118" 21
"WP3982" "WP3982" "miRNA regulation of p53 pathway in prostate cancer" "12/1586" "34/7782" 0.0311216022312504 0.114315950679495 0.0843612747100973 "27113/637/841/5728/317/6477/842/8795/5366/581/51246/143686" 12
"WP2881" "WP2881" "Estrogen receptor pathway" "6/1586" "13/7782" 0.0326249646882377 0.119059936070062 0.0878621742116586 "51/6774/6667/3725/2099/5465" 6
"WP4856" "WP4856" "Intracellular trafficking proteins involved in CMT neuropathy" "10/1586" "27/7782" 0.0340417699343131 0.123428869052155 0.0910862978208446 "4359/9516/10567/121512/1785/53916/8766/5864/7879/10397" 10
"WP2637" "WP2637" "Interleukin-1 (IL-1) structural pathway" "16/1586" "50/7782" 0.0356216526064971 0.128329286954175 0.0947026391832648 "6416/5594/5595/3556/4792/1432/1147/10010/1326/4155/9261/2872/7189/4793/3656/3665" 16
"WP2806" "WP2806" "Complement system" "28/1586" "99/7782" 0.0366318209428314 0.130874206185494 0.0965807028227844 "27202/2357/6404/6402/5329/2773/4179/5199/7097/22918/2771/2214/409/966/728/133/7295/1604/7454/1675/3383/3818/2219/2769/3689/2161/5578/1378" 28
"WP4868" "WP4868" "Type I interferon induction and signaling during SARS-CoV-2 infection" "11/1586" "31/7782" 0.0367938159738577 0.130874206185494 0.0965807028227844 "7099/10333/3454/7097/7297/29110/7187/3716/10379/7189/3665" 11
"WP138" "WP138" "Androgen receptor signaling pathway" "26/1586" "91/7782" 0.0381819369625782 0.134957538194773 0.0995940626498232 "388/387/5879/207/672/5728/998/4088/6093/6774/10499/8554/3985/10524/7341/6667/24149/1385/8611/5296/3725/8648/11315/860/6047/10273" 26
"WP3617" "WP3617" "Photodynamic therapy-induced NF-kB survival signaling" "12/1586" "35/7782" 0.0388467221555603 0.136449111571405 0.10069479295586 "112398/8837/4318/7132/3553/1147/7422/3383/597/5743/5971/7189" 12
"WP2509" "WP2509" "Nanoparticle triggered autophagic cell death" "9/1586" "24/7782" 0.0401274197715 0.139788494533418 0.103159143746332 "81671/51100/64422/8678/84557/596/9706/8408/9140" 9
"WP4538" "WP4538" "Regulatory circuits of the STAT3 signaling pathway" "23/1586" "79/7782" 0.0402949041181738 0.139788494533418 0.103159143746332 "3588/3460/1438/1439/3454/3570/5594/5595/3459/1441/7297/5788/1432/253260/6774/5579/3716/3563/5603/3717/9180/2475/57521" 23
"WP51" "WP51" "Regulation of actin cytoskeleton" "40/1586" "151/7782" 0.0405793339332193 0.139911568530486 0.103249968160726 "1398/5894/387/5294/5879/10092/5594/5595/324/10672/10152/7409/54961/998/6655/6093/87/5058/5880/5216/4659/5293/7454/929/8826/1072/5296/4638/2909/8874/2934/5287/5290/7114/79837/8395/2768/71/60/5829" 40
"WP61" "WP61" "Notch signaling pathway" "19/1586" "63/7782" 0.0422576802412194 0.144809855460764 0.106864736938642 "55851/9541/5663/207/23013/51107/3091/6774/83737/55534/22938/3516/8650/5296/83464/2625/3717/171558/4851" 19
"WP4542" "WP4542" "Leukocyte-intrinsic Hippo pathway functions" "12/1586" "36/7782" 0.047823588390053 0.162890040455817 0.12020729713353 "387/81671/5879/83593/23012/26524/1432/9113/55233/2533/5906/10397" 12
"WP4871" "WP4871" "Kisspeptin/kisspeptin receptor system in the ovary" "13/1586" "40/7782" 0.0489884102243961 0.164859200874914 0.121660470396546 "5894/5294/4318/5594/5595/207/409/5579/5293/5580/5290/5578/5581" 13
"WP500" "WP500" "Glycogen synthesis and degradation" "13/1586" "40/7782" 0.0489884102243961 0.164859200874914 0.121660470396546 "5836/2632/5515/805/5236/5525/808/7360/5261/3101/5255/2992/178" 13
"WP4577" "WP4577" "Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway" "14/1586" "44/7782" 0.0496925563043832 0.166233432399187 0.122674606415583 "31/9821/64422/80025/8678/84557/10558/23130/2512/8408/9140/80067/2475/57521" 14
"WP306" "WP306" "Focal adhesion" "51/1586" "202/7782" 0.0519430932540908 0.172733836738456 0.127471683227106 "1398/7408/5894/3678/387/2885/5879/5594/5595/207/5728/7409/10627/998/3055/6093/5579/87/103910/5499/5058/572/5880/3082/4659/5293/64098/2268/596/7422/4660/3696/5296/331/10000/3725/4638/10451/2909/3676/5290/7791/10420/3611/5906/5578/71/81/60/2534/5829" 51
"WP5055" "WP5055" "Burn wound healing" "30/1586" "111/7782" 0.0547678536316832 0.181056080829447 0.133613215671103 "7096/7099/6282/10333/4318/51311/3579/207/4792/7097/3553/6280/4088/2919/7076/7852/6277/3082/5216/23643/596/7422/7431/3383/916/64127/10468/7077/10392/64332" 30
"WP5088" "WP5088" "Prostaglandin signaling" "11/1586" "33/7782" 0.056829301035951 0.18677232270295 0.137831607314033 "29108/5294/4318/3553/2919/834/729230/114548/5734/7422/3665" 11
"WP3865" "WP3865" "Novel intracellular components of RIG-I-like receptor (RLR) pathway" "18/1586" "61/7782" 0.057379162554665 0.187483077649545 0.138356120235851 "8772/841/4792/1654/1432/79671/1147/10010/29110/7187/22938/7706/5603/8517/7189/4793/9140/3665" 18
"WP3850" "WP3850" "Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling" "12/1586" "37/7782" 0.0581235515316714 0.187732390579306 0.138540104679241 "5294/207/5728/7132/4088/253260/84557/51528/114907/3611/2475/57521" 12
"WP3995" "WP3995" "Prion disease pathway" "12/1586" "37/7782" 0.0581235515316714 0.187732390579306 0.138540104679241 "5594/5595/6688/6774/1385/5885/596/53335/1879/6256/2534/6908" 12
"WP3580" "WP3580" "Methionine de novo and salvage pathway" "8/1586" "22/7782" 0.0615371362380793 0.196499264578412 0.145009758838536 "262/22921/6611/7295/4507/4548/27430/253827" 8
"WP3872" "WP3872" "Regulation of apoptosis by parathyroid hormone-related protein" "8/1586" "22/7782" 0.0615371362380793 0.196499264578412 0.145009758838536 "637/4170/5294/207/581/578/596/597" 8
"WP2059" "WP2059" "Alzheimer's disease and miRNA effects" "81/1586" "340/7782" 0.0633425443330462 0.201121524944474 0.14842082942147 "55851/23401/10023/29982/8772/5691/637/5894/10105/5663/4311/1459/81671/5594/5595/10313/841/324/7846/207/317/9821/4217/355/7132/3553/7277/10376/51107/5719/1649/2597/842/8660/5700/8851/22926/11047/1147/5530/8678/805/572/84617/5692/2776/90550/5293/468/488/23130/6424/10383/808/5713/84790/5296/9861/3708/102/5532/10000/5743/83464/57142/3799/5704/89953/5290/9706/5688/5693/8408/292/5715/5533/5714/102800317/778/2475/5682" 81
"WP4018" "WP4018" "Clear cell renal cell carcinoma pathways" "24/1586" "87/7782" 0.0649532275970561 0.203489563098503 0.15016836085561 "31/5230/207/3759/5728/55276/226/8878/7167/2597/3091/6774/5236/2821/7422/7428/8314/5169/3101/3939/2026/2475/6935/57521" 24
"WP26" "WP26" "S1P receptor signal transduction" "9/1586" "26/7782" 0.0653068299170134 0.203489563098503 0.15016836085561 "427/2773/5594/5595/207/2771/8877/10000/5287" 9
"WP3" "WP3" "Transcriptional activation by NRF2 in response to phytochemicals" "6/1586" "15/7782" 0.0658987553094797 0.203489563098503 0.15016836085561 "1051/4780/2729/9817/5290/5578" 6
"WP4723" "WP4723" "Omega-3 / omega-6 fatty acid synthesis" "6/1586" "15/7782" 0.0658987553094797 0.203489563098503 0.15016836085561 "51/60481/2180/2182/2181/5321" 6
"WP5063" "WP5063" "FOXP3 in COVID-19" "6/1586" "15/7782" 0.0658987553094797 0.203489563098503 0.15016836085561 "3570/6777/6774/6776/942/941" 6
"WP1422" "WP1422" "Sphingolipid pathway" "10/1586" "30/7782" 0.0677122544374092 0.20459294082701 0.150982616006447 "427/29956/57515/8877/5515/5499/2629/10558/9517/8611" 10
"WP2533" "WP2533" "Glycerophospholipid biosynthetic pathway" "10/1586" "30/7782" 0.0677122544374092 0.20459294082701 0.150982616006447 "84803/253430/5294/2710/23175/8760/9489/5293/5290/10423" 10
"WP2870" "WP2870" "Extracellular vesicle-mediated signaling in recipient cells" "10/1586" "30/7782" 0.0677122544374092 0.20459294082701 0.150982616006447 "7048/5894/324/207/4088/7039/7046/3082/4240/2475" 10
"WP4941" "WP4941" "GPR143 in melanocytes and retinal pigment epithelium cells" "10/1586" "30/7782" 0.0677122544374092 0.20459294082701 0.150982616006447 "409/5579/2776/1385/7422/3708/2769/2315/5176/4157" 10
"WP2864" "WP2864" "Apoptosis-related network due to altered Notch3 in ovarian cancer" "16/1586" "54/7782" 0.0682143098671262 0.205007712007085 0.151288702998299 "5594/207/1027/8878/8795/602/27018/8870/3070/7431/7185/2113/308/10451/2729/8767" 16
"WP3676" "WP3676" "BDNF-TrkB signaling" "11/1586" "34/7782" 0.0691242874208076 0.206010356865992 0.152028620725231 "2885/5294/6195/5594/207/9846/1978/1385/5335/2549/2475" 11
"WP3878" "WP3878" "ATM signaling in development and disease " "14/1586" "46/7782" 0.0696476295454421 0.206010356865992 0.152028620725231 "80254/3930/4217/8493/8851/10524/2539/4683/165918/56254/9656/545/8517/2475" 14
"WP4535" "WP4535" "Envelope proteins and their potential roles in EDMD physiopathology" "14/1586" "46/7782" 0.0696476295454421 0.206010356865992 0.152028620725231 "387/2885/79188/3930/5594/5595/4088/6655/23353/6722/1072/3799/161176/109" 14
"WP2513" "WP2513" "Nanoparticle triggered regulated necrosis" "5/1586" "12/7782" 0.0775612807280097 0.227028332130945 0.167539169993618 "8772/841/7132/5321/2512" 5
"WP5118" "WP5118" "SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome" "5/1586" "12/7782" 0.0775612807280097 0.227028332130945 0.167539169993618 "672/5885/4683/9656/56852" 5
"WP4357" "WP4357" "NRF2-ARE regulation" "8/1586" "23/7782" 0.0781300607928173 0.227508259925199 0.167893340345623 "1051/4780/8452/2729/9817/5290/5578/2534" 8
"WP5102" "WP5102" "Familial partial lipodystrophy (FPLD)" "10/1586" "31/7782" 0.0824353203724335 0.238807474480967 0.176231775511334 "1050/688/4001/10365/6777/10269/2624/2625/5290/5465" 10
"WP2431" "WP2431" "Spinal cord injury" "31/1586" "120/7782" 0.0863660099397835 0.248911269672607 0.183688031936705 "2212/7099/50515/388/387/4318/5879/5594/5595/1027/1241/3553/7538/998/2919/199/5530/10673/729230/4155/11025/7431/3383/5743/1875/57142/8741/5578/10288/3952/4974" 31
"WP2435" "WP2435" "Quercetin and Nf-kB / AP-1 induced apoptosis" "6/1586" "16/7782" 0.0879007605296294 0.25076257572412 0.185054232693957 "4792/4780/7422/3725/5743/9817" 6
"WP3644" "WP3644" "NAD+ metabolism" "6/1586" "16/7782" 0.0879007605296294 0.25076257572412 0.185054232693957 "10135/51547/64802/65220/51548/4907" 6
"WP2328" "WP2328" "Allograft rejection" "24/1586" "90/7782" 0.0901493193236455 0.255878371009539 0.188829515223372 "3133/1459/841/355/3553/10376/842/120892/3107/1604/5590/3105/7422/7431/3123/3106/942/3134/3122/3108/3115/2551/3113/941" 24
"WP1742" "WP1742" "TP53 network" "7/1586" "20/7782" 0.0938697639736609 0.260953199132927 0.192574565383729 "27113/637/8743/5366/7341/581/596" 7
"WP391" "WP391" "Mitochondrial gene expression" "7/1586" "20/7782" 0.0938697639736609 0.260953199132927 0.192574565383729 "2101/5530/6667/1385/2551/2553/133522" 7
"WP4478" "WP4478" "LTF danger signal response pathway" "7/1586" "20/7782" 0.0938697639736609 0.260953199132927 0.192574565383729 "7099/54210/5594/7097/3553/929/7189" 7
"WP516" "WP516" "Hypertrophy model" "7/1586" "20/7782" 0.0938697639736609 0.260953199132927 0.192574565383729 "3475/9948/1978/7422/102/3606/6935" 7
"WP1541" "WP1541" "Energy metabolism" "14/1586" "48/7782" 0.0942588957722137 0.260953199132927 0.192574565383729 "2101/1432/5530/1385/5571/818/6256/5532/8648/7352/5465/5533/2551/133522" 14
"WP4290" "WP4290" "Metabolic reprogramming in colon cancer" "13/1586" "44/7782" 0.0959848985927087 0.264428985338737 0.195139577118303 "7086/6888/9123/5230/6390/2597/5223/5226/2821/57103/2539/3101/3939" 13
"WP4829" "WP4829" "mBDNF and proBDNF regulation of GABA neurotransmission" "12/1586" "40/7782" 0.0974311452686617 0.267103920199941 0.197113587860604 "387/5294/5728/6093/6774/1385/5335/5296/2561/3717/5290/1390" 12
"WP185" "WP185" "Integrin-mediated cell adhesion" "27/1586" "104/7782" 0.0991441405336985 0.270480616407469 0.199605474554303 "1398/7408/5894/3678/2885/5879/5594/207/998/6093/5058/5880/5607/3696/5296/10000/10451/8874/3676/7791/3611/3689/5906/3684/2534/9815/5829" 27
